_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
gekleurd.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall	-0.7834392336686613	-0.8580952163378649	LEMMAPATH3	NA	NA	LEMMAPATH	516	selection	NA	NA	5000	all	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSnav	-0.7482611829557487	-0.7811957507568983	LEMMAPATH3	NA	NA	LEMMAPATH	516	selection	NA	NA	5000	nav	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSall	-0.6429002200200464	-0.45941228540568047	LEMMAPATH3	NA	NA	LEMMAPATH	516	selection	NA	NA	FOC	all	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6181371530690177	-0.4181149605682003	LEMMAPATH3	NA	NA	LEMMAPATH	516	selection	NA	NA	FOC	nav	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	-0.5005826798160367	-0.05679870464876823	LEMMAPATH3	NA	NA	LEMMAPATH	516	weight	NA	NA	5000	all	265	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSnav	-0.4938971033810776	-0.06026557182183775	LEMMAPATH3	NA	NA	LEMMAPATH	516	weight	NA	NA	5000	nav	265	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	-0.5465634633225216	0.04115782724697641	LEMMAPATH3	NA	NA	LEMMAPATH	516	weight	NA	NA	FOC	all	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5285204846418159	0.07873829675894756	LEMMAPATH3	NA	NA	LEMMAPATH	516	weight	NA	NA	FOC	nav	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-1.3687646286382444	-0.7234621528213676	LEMMAPATHweight	NA	NA	LEMMAPATH	761	no	NA	NA	5000	all	272	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-1.235758003415005	-0.6629986361709902	LEMMAPATHweight	NA	NA	LEMMAPATH	761	no	NA	NA	5000	nav	272	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.9446139103745764	-0.3052285379741773	LEMMAPATHweight	NA	NA	LEMMAPATH	761	no	NA	NA	FOC	all	272	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.9057053659004012	-0.2622400598564431	LEMMAPATHweight	NA	NA	LEMMAPATH	761	no	NA	NA	FOC	nav	272	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.9582097980387456	-0.4350840744027892	LEMMAPATHweight	NA	NA	LEMMAPATH	516	selection	NA	NA	5000	all	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.9244887624546316	-0.4220452851351177	LEMMAPATHweight	NA	NA	LEMMAPATH	516	selection	NA	NA	5000	nav	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.815551943943766	-0.2286282090321951	LEMMAPATHweight	NA	NA	LEMMAPATH	516	selection	NA	NA	FOC	all	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.772767025473503	-0.19141269415273185	LEMMAPATHweight	NA	NA	LEMMAPATH	516	selection	NA	NA	FOC	nav	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.7311026470906387	0.04601247296333816	LEMMAPATHweight	NA	NA	LEMMAPATH	516	weight	NA	NA	5000	all	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.6995310813064833	0.03237177026156533	LEMMAPATHweight	NA	NA	LEMMAPATH	516	weight	NA	NA	5000	nav	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.7184201355347541	0.1223383845211366	LEMMAPATHweight	NA	NA	LEMMAPATH	516	weight	NA	NA	FOC	all	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6886248586469986	0.14628566863814907	LEMMAPATHweight	NA	NA	LEMMAPATH	516	weight	NA	NA	FOC	nav	265	1	gekleurd.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav
gekleurd.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-0.6857173218050971	0.6300273695052612	NA	LEMMAREL1	NA	LEMMAREL	204	no	NA	NA	5000	all	216	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.6463268540938601	0.5681469765608232	NA	LEMMAREL1	NA	LEMMAREL	204	no	NA	NA	5000	nav	216	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.7771702417647413	0.6452825621138258	NA	LEMMAREL1	NA	LEMMAREL	204	no	NA	NA	FOC	all	216	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.7871389192582485	0.6578951650706464	NA	LEMMAREL1	NA	LEMMAREL	204	no	NA	NA	FOC	nav	216	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-0.6005656641850277	0.4186204944314955	NA	LEMMAREL1	NA	LEMMAREL	180	selection	NA	NA	5000	all	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.5636138233415917	0.3886420776926019	NA	LEMMAREL1	NA	LEMMAREL	180	selection	NA	NA	5000	nav	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.7238510794490496	0.5126079807333891	NA	LEMMAREL1	NA	LEMMAREL	180	selection	NA	NA	FOC	all	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7430225775761604	0.5222229290607163	NA	LEMMAREL1	NA	LEMMAREL	180	selection	NA	NA	FOC	nav	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.6175003160614709	0.4164121611895167	NA	LEMMAREL1	NA	LEMMAREL	180	weight	NA	NA	5000	all	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.5789719824193623	0.39172525933411106	NA	LEMMAREL1	NA	LEMMAREL	180	weight	NA	NA	5000	nav	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.7360320887359693	0.5407530124760613	NA	LEMMAREL1	NA	LEMMAREL	180	weight	NA	NA	FOC	all	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7450693126409654	0.5341428351270785	NA	LEMMAREL1	NA	LEMMAREL	180	weight	NA	NA	FOC	nav	206	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-0.9459750196669202	0.6907156019400725	NA	LEMMAREL2	NA	LEMMAREL	261	no	NA	NA	5000	all	239	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-0.9152403636677864	0.5790933550511654	NA	LEMMAREL2	NA	LEMMAREL	261	no	NA	NA	5000	nav	239	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.94977520338126	0.6306820786159227	NA	LEMMAREL2	NA	LEMMAREL	261	no	NA	NA	FOC	all	239	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.951648044499852	0.6453764704727684	NA	LEMMAREL2	NA	LEMMAREL	261	no	NA	NA	FOC	nav	239	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.8051210967284805	0.41536978721194806	NA	LEMMAREL2	NA	LEMMAREL	225	selection	NA	NA	5000	all	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.7442173971783402	0.3873986912718021	NA	LEMMAREL2	NA	LEMMAREL	225	selection	NA	NA	5000	nav	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.8834829878758668	0.5121292109022078	NA	LEMMAREL2	NA	LEMMAREL	225	selection	NA	NA	FOC	all	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8668840678498436	0.5142331378234333	NA	LEMMAREL2	NA	LEMMAREL	225	selection	NA	NA	FOC	nav	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.76946491479482515	0.461269253801033	NA	LEMMAREL2	NA	LEMMAREL	225	weight	NA	NA	5000	all	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.6979378768604121	0.43387870143647395	NA	LEMMAREL2	NA	LEMMAREL	225	weight	NA	NA	5000	nav	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.8490968120103577	0.5829614006200715	NA	LEMMAREL2	NA	LEMMAREL	225	weight	NA	NA	FOC	all	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8339255377586163	0.5792138134898954	NA	LEMMAREL2	NA	LEMMAREL	225	weight	NA	NA	FOC	nav	227	3	gekleurd.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	1.7695187106622907	-1.552396615270695	NA	NA	TRUE	BOW	1421	no	all	10-10	5000	all	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	1.534124808760042	-1.4063981789924629	NA	NA	TRUE	BOW	1421	no	all	10-10	5000	nav	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	1.2852624040130531	-0.9511043953708472	NA	NA	TRUE	BOW	1421	no	all	10-10	FOC	all	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	1.2431193093604318	-0.8985204166886476	NA	NA	TRUE	BOW	1421	no	all	10-10	FOC	nav	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	0.9477674653598458	-0.8143903514948889	NA	NA	TRUE	BOW	807	selection	all	10-10	5000	all	275	5	gekleurd.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	0.8401111001480027	-0.7675416107916824	NA	NA	TRUE	BOW	807	selection	all	10-10	5000	nav	275	5	gekleurd.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.6418945908702323	-0.4433541618560384	NA	NA	TRUE	BOW	807	selection	all	10-10	FOC	all	275	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.6612032900443194	-0.40622252483271065	NA	NA	TRUE	BOW	807	selection	all	10-10	FOC	nav	275	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.5573154873694958	0.03088012788263385	NA	NA	TRUE	BOW	807	weight	all	10-10	5000	all	275	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.4722922624828923	0.01193106500428427	NA	NA	TRUE	BOW	807	weight	all	10-10	5000	nav	275	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.4071327169594483	0.09374200974039852	NA	NA	TRUE	BOW	807	weight	all	10-10	FOC	all	275	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.4050542658776602	0.12111478323545588	NA	NA	TRUE	BOW	807	weight	all	10-10	FOC	nav	275	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.7467303673770171	0.3828164474729111	NA	NA	TRUE	BOW	1144	no	lex	10-10	5000	all	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.465536790889852	0.38420282599532907	NA	NA	TRUE	BOW	1144	no	lex	10-10	5000	nav	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.1077131343535505	0.3640783164147381	NA	NA	TRUE	BOW	1144	no	lex	10-10	FOC	all	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.108123672920931	0.3702073777950785	NA	NA	TRUE	BOW	1144	no	lex	10-10	FOC	nav	276	4	gekleurd.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall
gekleurd.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.8993394073396805	0.48277007793831295	NA	NA	TRUE	BOW	701	selection	lex	10-10	5000	all	272	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.7816930773415769	0.4337330188831132	NA	NA	TRUE	BOW	701	selection	lex	10-10	5000	nav	272	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.625085541057556	0.4078803225139577	NA	NA	TRUE	BOW	701	selection	lex	10-10	FOC	all	272	7	gekleurd.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
gekleurd.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.64590780723359	0.4298592010322699	NA	NA	TRUE	BOW	701	selection	lex	10-10	FOC	nav	272	7	gekleurd.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
gekleurd.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.5340686980607497	0.5237202653201611	NA	NA	TRUE	BOW	701	weight	lex	10-10	5000	all	272	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.4670231484283589	0.4606060835253901	NA	NA	TRUE	BOW	701	weight	lex	10-10	5000	nav	272	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.39718814171193795	0.4810382280706045	NA	NA	TRUE	BOW	701	weight	lex	10-10	FOC	all	272	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.4070743010678961	0.49425765278012457	NA	NA	TRUE	BOW	701	weight	lex	10-10	FOC	nav	272	6	gekleurd.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.32795113954024546	-1.6158297851162595	NA	NA	TRUE	BOW	614	no	all	3-3	5000	all	275	8	gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav
gekleurd.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.3624656459043036	-1.4108887383944686	NA	NA	TRUE	BOW	614	no	all	3-3	5000	nav	275	8	gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav
gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.3493148054979102	-0.7292477519799264	NA	NA	TRUE	BOW	614	no	all	3-3	FOC	all	275	8	gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav
gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.32261545707595257	-0.6814977647173339	NA	NA	TRUE	BOW	614	no	all	3-3	FOC	nav	275	8	gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav
gekleurd.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.2972622822689997	-0.8647458903881138	NA	NA	TRUE	BOW	466	selection	all	3-3	5000	all	270	5	gekleurd.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.3179791265915482	-0.7965625557206102	NA	NA	TRUE	BOW	466	selection	all	3-3	5000	nav	270	5	gekleurd.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
gekleurd.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.34785081061760803	-0.47523074845646845	NA	NA	TRUE	BOW	466	selection	all	3-3	FOC	all	270	8	gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav
gekleurd.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.33384111311022	-0.4477678423560654	NA	NA	TRUE	BOW	466	selection	all	3-3	FOC	nav	270	8	gekleurd.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav
gekleurd.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.30561580959600543	-0.0520887315549754	NA	NA	TRUE	BOW	466	weight	all	3-3	5000	all	270	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.3266665194795633	-0.04886225821390547	NA	NA	TRUE	BOW	466	weight	all	3-3	5000	nav	270	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.40886233329668425	0.06542258516104503	NA	NA	TRUE	BOW	466	weight	all	3-3	FOC	all	270	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.400359698659909	0.10010874421651822	NA	NA	TRUE	BOW	466	weight	all	3-3	FOC	nav	270	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	-0.1270840818430432	0.9872396510475796	NA	NA	TRUE	BOW	500	no	lex	3-3	5000	all	268	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.13221271786076802	0.7885599015253897	NA	NA	TRUE	BOW	500	no	lex	3-3	5000	nav	268	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
gekleurd.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2202279204188888	0.6204488015136416	NA	NA	TRUE	BOW	500	no	lex	3-3	FOC	all	268	2	gekleurd.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
