met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
ward.D	0.036162759379476425	0.03145484935441176	0.03364490906497228	haten.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	10	12	10
mcquitty	0.03655768382726184	0.030920076350221964	0.03350337569454166	haten.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	5	55	7
complete	0.03502013911118991	0.03201891694690379	0.0334523482758624	haten.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	7	29	7
single	0.018896168757397535	0.14152814685014892	0.03334082787480319	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	67	124	64
single	0.018896168757397535	0.14152814685014892	0.03334082787480319	haten.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	68	125	65
single	0.018896168757397535	0.14152814685014892	0.03334082787480319	haten.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	69	126	66
single	0.018896168757397535	0.14152814685014892	0.03334082787480319	haten.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	70	127	67
complete	0.03615079724823737	0.030913969202806597	0.03332792140876885	haten.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds	6	31	8
average	0.03653828274252877	0.03055983432904392	0.03328271838353905	haten.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	4	178	18
ward.D	0.033919953574318144	0.032649950905657595	0.03327283785593546	haten.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	14	8	11
ward.D2	0.0366779694345098	0.030199653774848685	0.03312504018329642	haten.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	7	17	10
average	0.018958493999750903	0.12781051384240785	0.03301916249774287	haten.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds	108	23	19
ward.D2	0.03437126840856566	0.0316456129618382	0.032952173277078	haten.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	11	13	11
single	0.018652536798756815	0.13970339707877555	0.03291095813231047	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.20	71	134	68
single	0.018652536798756815	0.13970339707877555	0.03291095813231047	haten.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	72	135	69
average	0.03302504720451957	0.03269032033811526	0.03285683129130185	haten.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	7	164	20
ward.D	0.0343984677580556	0.03138064339835572	0.032820329468990356	haten.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	12	13	12
mcquitty	0.01821523119813707	0.1632311063310229	0.03277324173125781	haten.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds	130	3	8
single	0.01821523119813707	0.1632311063310229	0.03277324173125781	haten.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20	81	62	70
single	0.01821523119813707	0.1632311063310229	0.03277324173125781	haten.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	82	63	71
ward.D2	0.03614063771576338	0.029760326817660606	0.0326416220895912	haten.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	9	20	12
single	0.018474700094865806	0.13837143929057155	0.032597179026589304	haten.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	mds	73	142	72
single	0.018474700094865806	0.13837143929057155	0.032597179026589304	haten.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	74	143	73
single	0.018474700094865806	0.13837143929057155	0.032597179026589304	haten.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	75	144	74
single	0.018474700094865806	0.13837143929057155	0.032597179026589304	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	76	145	75
single	0.018474700094865806	0.13837143929057155	0.032597179026589304	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	77	146	76
single	0.018474700094865806	0.13837143929057155	0.032597179026589304	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	78	147	77
single	0.018474700094865806	0.13837143929057155	0.032597179026589304	haten.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	79	148	78
mcquitty	0.020924877069166157	0.07357759768021252	0.03258331997307053	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds	80	21	9
mcquitty	0.03472883018410853	0.0305720137117474	0.03251811796719802	haten.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	6	57	10
mcquitty	0.03320058206053074	0.0316332329747741	0.03239796228702482	haten.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	9	54	11
mcquitty	0.032874631520571726	0.03168826029701307	0.03227054586512595	haten.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	11	52	12
ward.D	0.03481173584813269	0.030056968593833992	0.03226009398785664	haten.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	11	16	13
single	0.018146972054389247	0.14033193438006547	0.03213802705771045	haten.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	83	131	79
ward.D	0.034224057695673354	0.030248731129405994	0.03211383711669083	haten.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.50	13	15	14
single	0.01911504507206922	0.10020781482069933	0.0321057825565463	haten.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30	66	411	80
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds	103	11	81
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	104	12	82
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds	105	13	83
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds	106	14	84
mcquitty	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds	156	1	13
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds	107	15	85
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds	108	16	86
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	109	17	87
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	110	18	88
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds	111	19	89
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds	112	20	90
single	0.017025379045130243	0.2720312064803476	0.03204517478134943	haten.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	113	21	91
average	0.0310123433804469	0.0331463131846666	0.03204383948518224	haten.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	12	159	21
average	0.032799773000144014	0.03129247811400945	0.03202840159018313	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	8	171	22
complete	0.033179688732256796	0.03090593940732327	0.03200247791219339	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	10	32	9
average	0.03068989440573202	0.033264806288049245	0.03192551544554816	haten.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	15	158	23
ward.D2	0.03418531458835304	0.029905883405000982	0.0319027281202819	haten.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.20	12	19	13
mcquitty	0.017704860341605302	0.15865754925427755	0.03185497134139774	haten.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds	143	4	14
average	0.017704860341605302	0.15865754925427755	0.03185497134139774	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds	136	3	24
single	0.017704860341605302	0.15865754925427755	0.03185497134139774	haten.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	93	69	92
single	0.018000204310208368	0.13481757025219915	0.03175996792381535	haten.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	84	169	93
ward.D	0.02737628508487894	0.03779897012138233	0.03175424104387313	haten.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds	42	4	15
average	0.01791292391282094	0.1385220220516671	0.03172353115811987	haten.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds	133	15	25
single	0.021926053812508572	0.056916171650745244	0.03165681930167861	haten.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	40	654	94
single	0.017912923912820938	0.1341638592773884	0.03160596841505253	haten.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	85	171	95
single	0.017912923912820938	0.1341638592773884	0.03160596841505253	haten.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	86	172	96
single	0.017912923912820938	0.1341638592773884	0.03160596841505253	haten.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	87	173	97
single	0.017912923912820938	0.1341638592773884	0.03160596841505253	haten.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	88	174	98
single	0.017912923912820938	0.1341638592773884	0.03160596841505253	haten.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	89	175	99
single	0.017912923912820938	0.1341638592773884	0.03160596841505253	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	90	176	100
ward.D	0.03373323007653229	0.029517411981718724	0.031484823465541975	haten.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	16	17	16
single	0.01661187240305828	0.2654242046372581	0.03126687242559453	haten.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds	120	26	101
single	0.01661187240305828	0.2654242046372581	0.03126687242559453	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds	121	27	102
single	0.01661187240305828	0.2654242046372581	0.03126687242559453	haten.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	122	28	103
