met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
single	0.040676042454043305	0.08225519478381309	0.05443393998578656	blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.30	16	285	40
average	0.07228353913268504	0.043593521520178036	0.05438684759488641	blik.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	3	91	9
single	0.034401315613417006	0.12937909241390697	0.0543509574254537	blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	45	154	41
single	0.04027052098536685	0.082660558709845	0.05415691088763157	blik.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	18	283	42
single	0.036438519282694586	0.10207066093365182	0.05370479762884789	blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	31	225	43
centroid	0.05424437510425713	0.052748876394278624	0.05348617407890445	blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	1	2	1
mcquitty	0.07462164322596562	0.04156926809137149	0.053394315570980275	blik.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	1	21	4
median	0.038691298704626266	0.08492725100807365	0.05316266279701499	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds	31	1	1
ward.D	0.07367563216717944	0.041524912513211686	0.053113883941877625	blik.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	4	4	3
ward.D	0.0748466365986898	0.04078088904075959	0.05279560148546234	blik.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	3	6	4
single	0.03231474585273966	0.14328195257985074	0.052735842122676624	blik.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	64	109	44
average	0.06824781350471042	0.04286459589405974	0.05265685376389552	blik.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	4	95	10
ward.D	0.07249371300738196	0.041216000444901764	0.05255313406129821	blik.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	5	5	5
average	0.0309123731333591	0.1719325267091363	0.0524030175126011	blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	mds	291	11	11
single	0.0309123731333591	0.1719325267091363	0.0524030175126011	blik.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	74	63	45
single	0.03362212357192904	0.11810066600421745	0.05234276534743068	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	49	179	46
single	0.03203955674023971	0.14206177794046493	0.05228674901648879	blik.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	67	112	47
ward.D	0.06787228680368476	0.042474114869830486	0.05225028206551304	blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	7	3	6
single	0.02936373191899844	0.23128662486266058	0.052111484003117325	blik.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	90	38	48
single	0.03455156361262338	0.10310575070958417	0.05175845427480887	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	41	223	49
ward.D2	0.07383206527815904	0.03952233143937486	0.05148481998538301	blik.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	2	5	2
average	0.07436191674844629	0.039355887208848146	0.05147090616144249	blik.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	2	122	12
mcquitty	0.06742256062179736	0.04153835765643478	0.05140599916879323	blik.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	3	22	5
mcquitty	0.06687656549088797	0.041351270458644895	0.05110387586883876	blik.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	4	23	6
complete	0.04426594282673302	0.060327019032854166	0.051063328314586404	blik.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds	78	6	4
median	0.07288889592927804	0.039129290206501695	0.05092192366320122	blik.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	1	9	2
mcquitty	0.05618559743899688	0.04629125650826564	0.05076076797707421	blik.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds	27	18	7
single	0.029902562719435654	0.16631602954749664	0.05069117505466532	blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	80	65	50
mcquitty	0.03791770546732741	0.07518923555207527	0.05041252574389796	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds	174	8	8
single	0.037981246202874214	0.07325795610442266	0.05002604134889436	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	27	325	51
single	0.04121564277198392	0.06276038527198802	0.04975588447191708	blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	14	397	52
single	0.028692419192632594	0.1870611286961202	0.049753400319178416	blik.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	94	55	53
single	0.02993003306438573	0.14705245762642588	0.04973695309381935	blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.20	78	104	54
single	0.02993003306438573	0.14705245762642588	0.04973695309381935	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	79	105	55
average	0.03127632511630605	0.12104941651011629	0.0497090099872237	blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds	284	23	13
average	0.03573342117984743	0.08056476676097765	0.04950816163001624	blik.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	174	37	14
single	0.03140050481115722	0.11633430014737886	0.049452879468797256	blik.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	70	192	56
single	0.03018104091732126	0.13541242991781485	0.049360497940554054	blik.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	77	146	57
complete	0.04459056345347616	0.05526967805027438	0.04935910526636162	blik.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	75	8	5
average	0.02957674970596032	0.14850615570559808	0.0493290401675327	blik.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds	333	15	15
complete	0.06953791399166845	0.03775467735378785	0.04893872864264776	blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	3	22	6
single	0.02944194476498862	0.1446543786196087	0.048925860610208205	blik.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	88	107	58
single	0.029830439759794544	0.13566595699670866	0.04890710900007759	blik.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	81	145	59
single	0.02751046031171956	0.21668912968787318	0.04882250377463147	blik.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	106	41	60
single	0.02749885706469724	0.21659773545199598	0.048801911622950764	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds	107	42	61
single	0.027498857064697235	0.21659773545199595	0.04880191162295075	blik.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds	108	43	62
average	0.027498857064697235	0.21659773545199595	0.04880191162295075	blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds	400	6	16
ward.D2	0.06610553110547716	0.03863023175301988	0.04876408815986147	blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	4	6	3
ward.D	0.07021460738023254	0.037224500669188046	0.048654605326953614	blik.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	6	9	7
median	0.06045708182845639	0.04065044166600178	0.04861373304824477	blik.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	3	7	3
ward.D	0.0658332227405865	0.03852289346033021	0.04860445785282154	blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds	13	7	8
ward.D	0.06648172589772197	0.03829789089457966	0.04859933568875917	blik.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	12	8	9
average	0.06314598824731074	0.03948530136213274	0.04858826943017066	blik.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	8	120	17
single	0.02788352655287345	0.1849836991996756	0.04846211407367057	blik.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds	102	56	63
average	0.02788352655287345	0.1849836991996756	0.04846211407367057	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds	389	10	18
single	0.02954293726466827	0.13435842343520826	0.04843574766648148	blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds	86	147	64
ward.D2	0.058532900366048704	0.04120815760630507	0.04836589930912612	blik.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds	17	3	4
mcquitty	0.06779397153993816	0.03752326221487191	0.048308351444228466	blik.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	2	34	9
average	0.02894850148213912	0.14410640318635468	0.048212033449352036	blik.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	mds	352	21	19
mcquitty	0.05946501325850858	0.040162919695835235	0.04794415544700162	blik.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	14	24	10
single	0.029374546290798224	0.12925887537879746	0.047870376599696556	blik.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	89	155	65
average	0.026321834964165163	0.2618762126573159	0.04783559435947205	blik.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	442	1	20
single	0.026321834964165163	0.2618762126573159	0.04783559435947205	blik.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	mds	123	15	66
single	0.026321834964165163	0.2618762126573159	0.04783559435947205	blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	mds	124	16	67
median	0.0629159987307777	0.03856601025004453	0.04781968895396028	blik.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	2	10	4
average	0.03687616199391745	0.06793774894175562	0.047804407127138494	blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds	159	46	21
average	0.06603461990557156	0.03730712333453977	0.04767795920458985	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	5	134	22
complete	0.03487076573441372	0.07465132753991684	0.047536508417293837	blik.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds	231	5	7
single	0.027331888241242365	0.1813240439077855	0.04750335590744724	blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	112	58	68
complete	0.058368953371106425	0.03998557382919133	0.04745925095242462	blik.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	17	19	8
average	0.06417169149530552	0.037482895741914844	0.04732380283612338	blik.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	7	132	23
ward.D	0.06694882984541847	0.03653428368152257	0.04727201295662069	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	9	11	10
mcquitty	0.065216212069388907	0.036940521572470554	0.04716519025108925	blik.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	5	38	11
average	0.02929930993792036	0.12028459949452541	0.04712078691779777	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds	344	24	24
complete	0.06655487528639911	0.03620802187629677	0.04690059246828894	blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	4	24	9
ward.D2	0.0679471618687339	0.035788583326540994	0.046883215804997484	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	3	10	5
complete	0.051776587133205175	0.04280631239244437	0.04686607779110323	blik.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	36	15	10
single	0.029579915397978926	0.1112464026340339	0.04673358253243808	blik.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	83	201	69
single	0.03148996540332351	0.09042330215358149	0.046712334326392595	blik.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	69	254	70
single	0.02755326465984618	0.15324939277925065	0.046708617428698626	blik.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	104	73	71
single	0.02755326465984618	0.15324939277925065	0.046708617428698626	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	105	74	72
single	0.02733734906335105	0.1582277427507736	0.046620051139971634	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds	111	70	73
mcquitty	0.06512129055427371	0.03608824464867184	0.046440546548255975	blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	6	39	12
ward.D	0.06733168128895564	0.03539750211102477	0.046401095612429624	blik.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	8	12	11
single	0.026138326113306985	0.20588136559014467	0.04638739268153354	blik.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds	127	46	74
single	0.026138326113306985	0.20588136559014467	0.04638739268153354	blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds	128	47	75
single	0.026138326113306985	0.20588136559014467	0.04638739268153354	blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	129	48	76
single	0.031281637046395	0.0891609599558481	0.046314192112530676	blik.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	71	260	77
single	0.027240749827680315	0.15377793731289802	0.04628280522335444	blik.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds	116	72	78
ward.D2	0.06422750930576676	0.035997770451798486	0.04613700539968259	blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds	5	9	6
ward.D	0.060657170305633876	0.037143882385275544	0.04607399895329578	blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds	21	10	12
complete	0.06544105039043896	0.03545234053609387	0.04598989848940442	blik.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	5	26	11
single	0.03212007524799624	0.08057643271705829	0.04593081238842919	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	66	293	79
ward.D	0.06689976781666357	0.03492895363656582	0.04589547732735778	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	10	15	13
ward.D2	0.05680782589057503	0.03838760953188593	0.04581557149174452	blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds	21	7	7
single	0.026354724380065447	0.1748413852160313	0.04580502602011295	blik.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	120	60	80
single	0.026354724380065447	0.1748413852160313	0.04580502602011295	blik.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds	121	61	81
complete	0.06333117720302163	0.03586691000163298	0.0457971256714245	blik.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	9	25	12
single	0.035632499449809764	0.06383511200661562	0.04573558287263651	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	36	391	82
ward.D	0.06494332698686246	0.035219688440948395	0.04567122371519285	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	15	13	14
single	0.02631215139973628	0.17154289801125217	0.045625954126100834	blik.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	125	64	83
ward.D	0.0667179679423797	0.034584118243710785	0.04555448321292688	blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	11	17	15
ward.D	0.06572520211381006	0.03474378035749148	0.04545765130738204	blik.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	14	16	16
ward.D	0.0642007781968468	0.03514915203563442	0.04542736785756178	blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	16	14	17
single	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds	148	18	84
mcquitty	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds	500	1	13
single	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	149	19	85
average	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	mds	506	3	25
single	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	150	20	86
single	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	mds	151	21	87
single	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	mds	152	22	88
single	0.024949700765752595	0.2482248350984542	0.04534196673011484	blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds	153	23	89
mcquitty	0.05705518308016571	0.03755311262887775	0.04529411929922114	blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	23	33	14
single	0.032732840647014344	0.07333367900830658	0.04526253217016499	blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	60	324	90
ward.D2	0.06279297185772642	0.03533803593861536	0.045224854936902426	blik.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	6	11	8
complete	0.06255087384138028	0.035270826566033815	0.045106985742929734	blik.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	10	27	13
complete	0.06459854001315406	0.034594952176368376	0.04505907299136986	blik.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	6	29	14
mcquitty	0.05683512802720553	0.03708769695267295	0.04488544728059339	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds	24	35	15
centroid	0.043070821438589584	0.0468543126106277	0.044882974118797374	blik.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	2	5	2
average	0.061785031278964495	0.035080401924538394	0.04475164480259344	blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	10	160	26
single	0.02792886125967883	0.11205868553421568	0.04471356992682992	blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	101	199	91
average	0.02568892618947354	0.1704243753380806	0.0446478557532414	blik.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds	475	12	27
mcquitty	0.06028816730395803	0.03544025650975047	0.04463936683869341	blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	13	42	16
complete	0.06367956863294752	0.03435222440921616	0.04462908948365827	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	tsne.50	8	31	15
