met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
single	0.0300212968872066	0.1888760625467053	0.05180788259177868	herinneren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	19	34	16
average	0.027463303657622305	0.35756709312693086	0.0510088228800962	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds	41	1	3
single	0.027463303657622305	0.35756709312693086	0.0510088228800962	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds	31	4	17
single	0.027463303657622305	0.35756709312693086	0.0510088228800962	herinneren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	32	5	18
single	0.028411698604863665	0.20727580379299956	0.04997344030152488	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	23	22	19
single	0.028411698604863665	0.20727580379299956	0.04997344030152488	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	24	23	20
single	0.028411698604863665	0.20727580379299956	0.04997344030152488	herinneren.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.50	25	24	21
average	0.02847011304260718	0.17352988103302391	0.048915004694808244	herinneren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds	34	6	4
single	0.02847011304260718	0.17352988103302391	0.048915004694808244	herinneren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.20	22	61	22
single	0.02771071100490419	0.2068437663534745	0.04887383005551744	herinneren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	28	25	23
single	0.02771071100490419	0.2068437663534745	0.04887383005551744	herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	29	26	24
single	0.02771071100490419	0.2068437663534745	0.04887383005551744	herinneren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.50	30	27	25
average	0.026038693592536473	0.24346264825002292	0.0470457716883153	herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	51	3	5
single	0.026038693592536473	0.24346264825002292	0.0470457716883153	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	40	9	26
single	0.026038693592536473	0.24346264825002292	0.0470457716883153	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	41	10	27
single	0.02603869359253647	0.2434626482500229	0.0470457716883153	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds	42	11	28
single	0.02603869359253647	0.2434626482500229	0.0470457716883153	herinneren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	43	12	29
single	0.02603869359253647	0.2434626482500229	0.0470457716883153	herinneren.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	mds	44	13	30
single	0.02603869359253647	0.2434626482500229	0.0470457716883153	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	45	14	31
single	0.02603869359253647	0.2434626482500229	0.0470457716883153	herinneren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	46	15	32
single	0.02603869359253647	0.2434626482500229	0.0470457716883153	herinneren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	47	16	33
single	0.02801005218988731	0.12970062944612518	0.04607070823816211	herinneren.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	26	95	34
single	0.026474829353400606	0.16136830862560217	0.045486872503026965	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	38	65	35
mcquitty	0.03898144421149215	0.054141513034747	0.045327477397631724	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds	12	9	3
mcquitty	0.04845388147065519	0.04187038348431413	0.04492220555553426	herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	4	12	4
mcquitty	0.0527883902033161	0.03877280722412017	0.044707892306604984	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	2	16	5
mcquitty	0.04746452297135211	0.04090300129423163	0.04394015699008171	herinneren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	6	13	6
single	0.02538329360707757	0.15471522411135172	0.04361148563413616	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	48	67	36
single	0.024668127982755528	0.17996481402977252	0.04338886028044729	herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	51	36	37
single	0.024668127982755528	0.17996481402977252	0.04338886028044729	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10	52	37	38
ward.D	0.050922703486307626	0.03742125452387084	0.04314027786677096	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds	1	1	1
average	0.030422747684640962	0.07355932104210078	0.0430435110845569	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds	25	31	6
average	0.029340811912428984	0.07980904653952264	0.04290728832153709	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	29	26	7
average	0.02405165182331915	0.17546735003638345	0.042304538115153265	herinneren.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds	68	5	8
single	0.02405165182331915	0.17546735003638345	0.042304538115153265	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	54	59	39
single	0.02405165182331915	0.17546735003638345	0.042304538115153265	herinneren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	55	60	40
average	0.02628458506383817	0.10676364774302981	0.04218377233015698	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds	49	20	9
mcquitty	0.05154997721380329	0.035365861985587124	0.041951142537350425	herinneren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	3	21	7
average	0.02599485248107558	0.10558680179584763	0.04171878445691488	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	mds	53	21	10
single	0.027796739191657142	0.08352145124150295	0.04171149365678491	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	27	244	41
average	0.027024735130488777	0.08921434094442654	0.04148336368933933	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds	44	24	11
average	0.03316069857366564	0.05471565624911808	0.04129459825219985	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	16	50	12
single	0.023913340095298424	0.14575562294498584	0.04108593251033155	herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	56	77	42
single	0.023913340095298424	0.14575562294498584	0.04108593251033155	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	57	78	43
single	0.023913340095298424	0.14575562294498584	0.04108593251033155	herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30	58	79	44
single	0.023913340095298424	0.14575562294498584	0.04108593251033155	herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50	59	80	45
mcquitty	0.0327336242386274	0.05465500012556939	0.04094483120403712	herinneren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds	25	7	8
mcquitty	0.0327336242386274	0.05465500012556939	0.04094483120403712	herinneren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds	26	8	9
single	0.027257166524497733	0.0819001858153436	0.04090181660335739	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	34	245	46
single	0.023035414215828724	0.17194549194609723	0.04062793334474949	herinneren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	69	62	47
single	0.023035414215828724	0.17194549194609723	0.04062793334474949	herinneren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	70	63	48
single	0.023035414215828724	0.17194549194609723	0.04062793334474949	herinneren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	71	64	49
single	0.02627023474658333	0.08883821011161577	0.040549598892999104	herinneren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	39	237	50
ward.D	0.04893993686187359	0.034572057429579785	0.04052003121572819	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds	2	2	2
single	0.027173788446878257	0.07960521879593963	0.0405168662021592	herinneren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	35	253	51
average	0.04039230764783501	0.04007770888524331	0.04023439330219786	herinneren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	3	82	13
single	0.023372162074694596	0.14245705657145138	0.040156124982734215	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	66	81	52
single	0.023372162074694596	0.14245705657145138	0.040156124982734215	herinneren.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	67	82	53
single	0.02372655087981079	0.125525902561519	0.03990951766874374	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	62	100	54
mcquitty	0.04142210171569356	0.03742926163040101	0.03932458784746089	herinneren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	9	17	10
mcquitty	0.024151873123116264	0.1029247267795969	0.03912325234252915	herinneren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	94	3	11
single	0.021641117264037103	0.20234516380276357	0.03910038951323484	herinneren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	78	28	55
single	0.021641117264037103	0.20234516380276357	0.03910038951323484	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	79	29	56
single	0.023170849215536898	0.1212929957579507	0.03890885939141404	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	68	102	57
complete	0.03101026074627921	0.05079439559189482	0.03850997051421566	herinneren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	28	1	1
average	0.03995314969723959	0.036821843857312166	0.03832364085356163	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	4	86	14
ward.D2	0.04707728173667748	0.03225546024992828	0.038281782570642846	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	1	2	1
average	0.021565460704049525	0.16097317439397396	0.03803535251521058	herinneren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	mds	102	7	15
single	0.021565460704049525	0.16097317439397396	0.03803535251521058	herinneren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30	80	66	58
complete	0.035159777617030916	0.04131507228370462	0.03798971179707123	herinneren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds	12	2	2
average	0.030094169472023643	0.05087041571362784	0.03781660606517914	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds	26	56	16
single	0.022294992869840456	0.12223039716194138	0.03771137836201628	herinneren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.20	73	101	59
complete	0.045920164182473876	0.031828422181602804	0.03759724621626312	herinneren.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	1	6	3
average	0.022162091265003247	0.12150177544685277	0.03748657888644815	herinneren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds	95	12	17
average	0.02180108587612502	0.132881096496281	0.03745683118246292	herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds	98	10	18
single	0.02180108587612502	0.132881096496281	0.03745683118246292	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.10	77	94	60
single	0.02069970271244792	0.19354290653833975	0.037399475682795315	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds	90	30	61
single	0.02069970271244792	0.19354290653833975	0.037399475682795315	herinneren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds	91	31	62
single	0.02069970271244792	0.19354290653833975	0.037399475682795315	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	92	32	63
single	0.02069970271244792	0.19354290653833975	0.037399475682795315	herinneren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	93	33	64
average	0.025525543976463227	0.06972218679984638	0.03736985082561811	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	mds	57	36	19
average	0.026894538770677413	0.059527676235283274	0.037049950555600474	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds	46	46	20
average	0.03240736961838744	0.04304491913457991	0.03697628336113444	herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	18	72	21
ward.D2	0.04658802998683315	0.03061485800960875	0.03694903027617375	herinneren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	2	6	2
average	0.020948984544613147	0.1563715511926646	0.03694806352272535	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds	117	8	22
mcquitty	0.03994862597263611	0.034099762707327515	0.03679320213268255	herinneren.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	11	22	12
single	0.024862231930306934	0.06914411532175366	0.03657363746164804	herinneren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	50	334	65
ward.D2	0.04312013577259735	0.03175063036796037	0.03657212455290645	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	3	3	3
ward.D2	0.038599197805740094	0.03424742444820358	0.03629332616151011	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds	11	1	4
ward.D	0.0382948404178299	0.03432345786500237	0.036200554752991644	herinneren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	9	3	3
mcquitty	0.04198027461019076	0.03157709734155123	0.03604302825448217	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds	8	26	13
single	0.020864050206723717	0.12716971459935764	0.03584689362796946	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	86	97	66
single	0.020864050206723717	0.12716971459935764	0.03584689362796946	herinneren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	87	98	67
single	0.020864050206723717	0.12716971459935764	0.03584689362796946	herinneren.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	88	99	68
complete	0.045339602359243676	0.029581291871557256	0.03580320348546366	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	2	8	4
average	0.02305479273984139	0.07796453062788722	0.03558638159041891	herinneren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds	80	27	23
average	0.024069270613475253	0.06789703750427707	0.0355398015423491	herinneren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds	67	40	24
single	0.02019148759378209	0.14730575876449412	0.035514881172719365	herinneren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	mds	95	75	69
single	0.02019148759378209	0.14730575876449412	0.035514881172719365	herinneren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	96	76	70
single	0.02373173565318241	0.06952177510221311	0.03538467078614004	herinneren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	61	332	71
single	0.023547071743381456	0.07075238541236101	0.035334487505451914	herinneren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	63	328	72
single	0.021021065449408627	0.11003947152152942	0.03529890821957084	herinneren.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	85	197	73
ward.D	0.043324767643023794	0.029721932195810426	0.03525678255489401	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	3	4	4
average	0.021604733794640476	0.09565836992327982	0.03524848911373087	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds	101	22	25
average	0.0243977506404657	0.06311373236467514	0.035191566897157404	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds	62	41	26
ward.D2	0.04083308104845613	0.030886243348892898	0.035169892871838034	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	8	5	5
mcquitty	0.04270615164603127	0.029882594258512585	0.03516166551930957	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	7	28	14
mcquitty	0.037737764848655264	0.032703338503973764	0.035040646426299164	herinneren.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	13	23	15
mcquitty	0.03711468715120495	0.03266437649512918	0.03474761773102647	herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	15	24	16
single	0.02276331943451117	0.07057901765450925	0.03442409466802559	herinneren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	72	329	74
average	0.029069187974865993	0.04105600725049625	0.034038116783181374	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	31	80	27
complete	0.043243342441872445	0.02787920155029734	0.033901764250115075	herinneren.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	3	13	5
ward.D	0.041906587364197556	0.028151620477234747	0.03367880450619451	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	4	6	5
single	0.02042591010270535	0.09458223709727082	0.03359637241877099	herinneren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	94	234	75
ward.D2	0.03635545081302116	0.031035859312668578	0.03348570177897306	herinneren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds	14	4	6
average	0.019474229253279757	0.11869853416015808	0.03345901766973517	herinneren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds	143	17	28
average	0.019474229253279754	0.11869853416015806	0.033459017669735164	herinneren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	mds	144	18	29
average	0.03841723735673055	0.029239262958908434	0.03320572893920713	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	5	104	30
average	0.033556524825102504	0.032733198553251165	0.03313974878392264	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	14	92	31
single	0.02143970113473909	0.07250276567802336	0.033093395996871215	herinneren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	81	304	76
ward.D2	0.0416674711405667	0.02740527581382344	0.03306393880138515	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30	6	7	7
complete	0.039191080075899866	0.02857759503966384	0.033053230380149165	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	8	11	6
ward.D2	0.04192292152638494	0.02721161423598649	0.0330020403157876	herinneren.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	5	9	8
ward.D	0.03854059089461819	0.028708301873565562	0.03290566943911852	herinneren.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	mds	7	5	6
single	0.02668667892929056	0.042774700971946016	0.03286760823806826	herinneren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	37	510	77
ward.D2	0.042074301190821006	0.026957291115970044	0.0328605830403361	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	4	12	9
ward.D	0.04061863863901782	0.027530636946961826	0.03281786883383084	herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	5	7	7
complete	0.03982347625357147	0.027789477409572716	0.03273554944021112	herinneren.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	7	14	7
single	0.0198427765798567	0.09340144692368856	0.03273180717220556	herinneren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	97	235	78
average	0.036103146090249075	0.02991901522865217	0.03272145461760816	herinneren.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.10	9	102	32
ward.D2	0.04108782718525081	0.02705874065769098	0.0326292253648363	herinneren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.50	7	10	10
single	0.026883380372240796	0.04123944777335525	0.03254872972868316	herinneren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30	36	568	79
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	mds	114	84	80
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	115	85	81
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	116	86	82
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	117	87	83
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	118	88	84
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30	119	89	85
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	120	90	86
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	121	91	87
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	122	92	88
single	0.0184786412685201	0.1348097935010238	0.03250214952398529	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	123	93	89
complete	0.04045477873351954	0.02705484726917019	0.032424942182314516	herinneren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	6	16	8
ward.D2	0.03969227042983396	0.027314261477042842	0.032359981102878535	herinneren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds	10	8	11
complete	0.04052168567108227	0.026921425636034106	0.03235027347635671	herinneren.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	4	18	9
mcquitty	0.04059117849153281	0.02688162068939129	0.03234360147468892	herinneren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	10	35	17
single	0.021920326421039513	0.060962410060186746	0.03224594130613062	herinneren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.20	76	442	90
single	0.018698418597419015	0.11396984444213024	0.032126083662170186	herinneren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	109	192	91
single	0.018698418597419015	0.11396984444213024	0.032126083662170186	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	110	193	92
single	0.018698418597419015	0.11396984444213024	0.032126083662170186	herinneren.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	111	194	93
single	0.018698418597419015	0.11396984444213024	0.032126083662170186	herinneren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	112	195	94
single	0.018698418597419015	0.11396984444213024	0.032126083662170186	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	113	196	95
ward.D2	0.040830486930993344	0.026341163217971742	0.03202310850286974	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	9	14	12
complete	0.0405191644430768	0.026012551890508807	0.03168434321913099	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	5	19	10
single	0.0208142117830358	0.06616736731426755	0.03166697157485343	herinneren.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	89	367	96
single	0.019640710207632524	0.08154374487238715	0.03165658323735799	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	99	246	97
