met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
single	0.06740142869296212	0.19357843669875086	0.09998827440624651	herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	21	244	17
single	0.06396424172741454	0.22171825165167558	0.09928532670154527	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	33	145	18
single	0.06621874939772514	0.18495490625600147	0.09752203156313932	herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	25	281	19
average	0.10066527723304862	0.09398909794802462	0.0972126991034314	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	2	51	2
single	0.06420875947459938	0.2000201449956536	0.09721150989025343	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	30	210	20
single	0.06420875947459938	0.2000201449956536	0.09721150989025343	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	31	211	21
single	0.06404761842015176	0.18788820759222918	0.09553061520454002	herstellen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	32	265	22
mcquitty	0.09642163180586147	0.09428063811302331	0.09533911660749848	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	1	2	1
single	0.05978705013376393	0.2344563893807795	0.0952779503204326	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	52	112	23
single	0.06660539897848781	0.16586555175266227	0.09504448806637729	herstellen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	23	365	24
single	0.06065147804525345	0.21325534288466796	0.09444271378923887	herstellen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	48	165	25
single	0.06229116047271597	0.19344211773324912	0.09423673041252846	herstellen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	41	245	26
single	0.06288859658704339	0.18706328046232742	0.09413129695297784	herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	38	270	27
single	0.06332543694443847	0.18052531996694063	0.09376099472675141	herstellen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	36	304	28
ward.D2	0.09410207351704715	0.09279922148214434	0.09344610653741338	herstellen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	1	1	1
single	0.06939797892102216	0.14160290880654966	0.09314610745335034	herstellen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	20	492	29
single	0.07233507218024007	0.1297693938405655	0.09289135124086746	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	12	575	30
single	0.060702114069177	0.18909640611360282	0.09190247889043039	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	46	260	31
single	0.060702114069177	0.18909640611360282	0.09190247889043039	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	47	261	32
complete	0.09520814373380355	0.08874828795733794	0.09186479296530202	herstellen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	2	3	2
median	0.08772379073448695	0.09626955687233149	0.09179821521826843	herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	4	6	4
single	0.06050969600310716	0.19008441614758992	0.09179744996643796	herstellen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	49	258	33
single	0.058423219422366515	0.21314603657547465	0.09170903840422723	herstellen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	64	166	34
single	0.07640033924740892	0.11437717354223384	0.09160885612783642	herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	6	693	35
single	0.06372255016585078	0.16239706784215194	0.09152992025656399	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	34	374	36
single	0.05898053655877739	0.19488794693294018	0.09055551536643071	herstellen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	59	233	37
mcquitty	0.09230581808170948	0.08810949213604381	0.09015885339847575	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	2	3	2
single	0.05884135728892835	0.18880027910439376	0.08972049160090753	herstellen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	62	263	38
ward.D2	0.09306920342518042	0.08650180239141636	0.08966540903194527	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	2	4	2
ward.D	0.09359236592487684	0.08554893141125486	0.08939007378182526	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	1	2	1
single	0.061670100487002326	0.16219184411676152	0.08936210522567511	herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	43	375	39
ward.D2	0.08986605316297022	0.08854300319137977	0.08919962242501449	herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	4	2	3
ward.D2	0.08986605316297022	0.08854300319137977	0.08919962242501449	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	5	3	4
complete	0.09142589410330537	0.08679234636328191	0.08904888575728584	herstellen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	3	4	3
single	0.058918217237669414	0.18174632391376028	0.08898834322054135	herstellen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	60	298	40
average	0.0916713938676717	0.08621818756552001	0.08886120667886231	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	4	66	3
average	0.0916713938676717	0.08621818756552001	0.08886120667886231	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	5	67	4
single	0.058188587242841386	0.18776183782935682	0.08884388858610494	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	66	266	41
single	0.058188587242841386	0.18776183782935682	0.08884388858610494	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	67	267	42
ward.D	0.08880023319063235	0.08872657179975266	0.08876338721299186	herstellen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	3	1	2
average	0.09209337199282963	0.08537634141444098	0.08860774064838066	herstellen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	3	69	5
single	0.05907072369724214	0.17570694774203982	0.0884167263277423	herstellen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	57	318	43
single	0.06172804501940716	0.15439687481671469	0.08819544962023435	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	42	409	44
single	0.05889029838355304	0.1712303003098483	0.08763929465512477	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	61	334	45
ward.D2	0.09159710719570822	0.08372705804835484	0.08748544503902768	herstellen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10	3	6	5
mcquitty	0.0870640431852404	0.08787068002307756	0.08746550187335134	herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	4	4	3
mcquitty	0.0870640431852404	0.08787068002307756	0.08746550187335134	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	5	5	4
single	0.06269980015438864	0.14391716790742062	0.08734594986295098	herstellen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	39	479	46
single	0.05709981979463686	0.18509310583610764	0.08727573657196674	herstellen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	72	278	47
average	0.0903778432651203	0.08432015023614929	0.08724397080243186	herstellen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	6	75	6
single	0.05661188403302154	0.18894355298319473	0.08712045345235256	herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	76	262	48
ward.D	0.09325735197949882	0.08160584240387793	0.08704341465885318	herstellen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds	2	3	3
ward.D2	0.0885679403755296	0.08496626440302257	0.08672972627133009	herstellen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	6	5	6
mcquitty	0.09012918819157563	0.08344853296614974	0.08666029812872988	herstellen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	3	9	5
single	0.05458481905807112	0.20964194034193254	0.08661702097495556	herstellen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	96	183	49
single	0.061259472750510434	0.1471803482843309	0.08651120971388207	herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	44	456	50
single	0.059305199382294845	0.1597597714282138	0.08650022924948228	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	55	385	51
single	0.0591137321023453	0.1601650005832826	0.0863553963550675	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	56	382	52
single	0.06352701417224019	0.13416107604283817	0.08622525079648229	herstellen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	35	544	53
single	0.05465001729125779	0.2012783417611202	0.08596050002688209	herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	94	207	54
single	0.059465752484593265	0.1538107841095007	0.08577102913785842	herstellen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50	54	414	55
single	0.057427099309893335	0.1685247696380751	0.0856632762299588	herstellen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10	70	350	56
single	0.060877579532730354	0.1442143638000766	0.0856144932787996	herstellen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	45	478	57
single	0.05661751867075829	0.17531279792957066	0.0855927397115989	herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	75	320	58
mcquitty	0.0837068500436833	0.08727115838272909	0.08545185237697675	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30	9	6	6
single	0.055506574189490655	0.18286153248418266	0.08516254427554476	herstellen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	85	290	59
single	0.05553709093712818	0.18002740967706019	0.08488714213170637	herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	84	306	60
single	0.0576148341682508	0.15752918037416128	0.08437155570626934	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	68	396	61
single	0.053726650617326864	0.1960955750370695	0.08434444469480719	herstellen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	106	226	62
ward.D	0.08859448222248217	0.08014171192263927	0.0841563780454015	herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	4	4	4
ward.D2	0.08752776456179542	0.08074676866451688	0.08400063897117938	herstellen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30	9	7	7
average	0.07858250526953751	0.08995515717365703	0.08388512704100837	herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	26	58	7
single	0.06257608465729023	0.12706240404148697	0.08385500018077473	herstellen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	40	594	63
ward.D2	0.08828313074228658	0.07973434395505581	0.08379125474555156	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10	7	8	8
single	0.05465566842248288	0.1788401380312904	0.08372422128963954	herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	93	311	64
single	0.06016819750452024	0.13699495267135278	0.08361338680275383	herstellen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	50	524	65
single	0.05748075043708589	0.15253332111928952	0.08349659334369113	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	69	425	66
ward.D2	0.08784911420610367	0.07943593810779805	0.08343096651345	herstellen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	8	9	9
single	0.0528913625431491	0.1961733956285789	0.08331871811713891	herstellen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	111	225	67
mcquitty	0.0845350636638196	0.08207384369349068	0.08328627456735063	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	7	12	7
average	0.0832081386926571	0.08326628783758705	0.08323720310943894	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	8	78	8
mcquitty	0.08274984071894255	0.08318318732325931	0.08296594816244793	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	11	11	8
complete	0.08671720740014383	0.07931332131777251	0.08285018167945328	herstellen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	4	7	4
single	0.05866058237892567	0.1408026827568151	0.08281793006255067	herstellen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	63	498	68
single	0.05591057083212697	0.15938735168712415	0.08278238556111717	herstellen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	82	387	69
ward.D2	0.08694918647984066	0.07892786876939638	0.08274458417139284	herstellen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	10	10	10
single	0.05408314645971855	0.1754207111608846	0.08267664092571146	herstellen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	100	319	70
mcquitty	0.08109473782107174	0.08417091510101003	0.08260419720114841	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	12	8	9
mcquitty	0.07976330871891124	0.08560352833457142	0.08258028973209641	herstellen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	13	7	10
single	0.055501846844036355	0.16120248114827895	0.08257366617881036	herstellen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	86	377	71
single	0.055978083956627636	0.15675382862962958	0.08249612268205676	herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	79	398	72
single	0.055978083956627636	0.15675382862962958	0.08249612268205676	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.50	80	399	73
ward.D	0.08613621881350157	0.07910224270979285	0.08246951737357935	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	5	5	5
ward.D	0.08613621881350157	0.07910224270979285	0.08246951737357935	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	6	6	6
single	0.06651010068484346	0.1077488063870686	0.08224984400387934	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	24	747	74
median	0.08074918984642195	0.08379498635347296	0.0822438984776326	herstellen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	5	9	5
single	0.06494518462269887	0.11202846385592455	0.08222364550504475	herstellen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	28	717	75
ward.D	0.08561121985321057	0.0787783149258171	0.08205276142237744	herstellen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	8	7	7
single	0.07296531721388495	0.09370515074471135	0.08204484132559407	herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	9	857	76
mcquitty	0.08615766693102857	0.07815627545813712	0.081962154295385	herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	6	17	11
ward.D2	0.08556948089712198	0.07783890060773287	0.08152133026797632	herstellen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	11	12	11
mcquitty	0.08436109349344646	0.07876408744840382	0.08146657072557567	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	8	15	12
ward.D	0.08573112057285194	0.07714202183131123	0.0812100985740504	herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	7	11	8
complete	0.08382981916882302	0.07843612909355335	0.08104333150148185	herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	6	10	5
complete	0.08382981916882302	0.07843612909355335	0.08104333150148185	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	7	11	6
median	0.07006510853448444	0.09602882335673098	0.08101764892091214	herstellen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	12	7	6
single	0.057100087741781436	0.13932135181690503	0.08100196629168903	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	71	507	77
complete	0.08542298352504989	0.07649419218370883	0.08071240237569793	herstellen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	5	14	7
mcquitty	0.08342929107774479	0.07816663084269483	0.0807122669884276	herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	10	16	13
ward.D	0.08429511624004889	0.07738149484152472	0.08069048527005508	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	9	8	9
ward.D	0.08429511624004889	0.07738149484152472	0.08069048527005508	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	10	9	10
complete	0.08253453180659596	0.07890289311806828	0.08067786443849204	herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	8	8	8
complete	0.08253453180659596	0.07890289311806828	0.08067786443849204	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	9	9	9
single	0.05948046043696735	0.125025803627973	0.08061073052431708	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	53	609	78
single	0.052939552146724085	0.16872842011249148	0.08059267113910505	herstellen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	110	349	79
single	0.05476861830976005	0.15186968128169515	0.08050484952099383	herstellen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	90	429	80
average	0.08279366971428122	0.07814466512925805	0.08040201982870993	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	10	91	9
average	0.08279366971428122	0.07814466512925805	0.08040201982870993	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	11	92	10
single	0.05560683348115541	0.14477968178902775	0.08035210997947881	herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	83	472	81
centroid	0.07354034521167065	0.08817813757535552	0.08019677857049573	herstellen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	1	8	1
average	0.08302507702517152	0.0775433337551147	0.08019063309552804	herstellen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	9	95	11
ward.D2	0.0851569048416001	0.07576144540140424	0.08018489111983593	herstellen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	12	14	12
average	0.0839962750815108	0.07638759284499208	0.08001145432360698	herstellen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	7	102	12
single	0.04943824007180121	0.2075997184769089	0.07985874754724061	herstellen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	146	187	82
average	0.08048236711673717	0.07924309997460488	0.0798579259746633	herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	19	86	13
average	0.08048236711673717	0.07924309997460488	0.0798579259746633	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	20	87	14
average	0.08202266147165568	0.07768407804091139	0.07979443891140191	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	14	94	15
average	0.07339526781301232	0.08728943490777656	0.07974164738550309	herstellen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	40	63	16
single	0.05828858256878716	0.12608482534031476	0.07972197114394428	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10	65	601	83
ward.D2	0.08340245240446534	0.07617753213822648	0.07962643957705565	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	13	13	13
ward.D	0.08177176324099152	0.07734389573109307	0.07949622017991909	herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	14	10	11
single	0.05353532020158641	0.15392590010256388	0.07944108626399811	herstellen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.20	108	413	84
ward.D2	0.07979269969937695	0.07876757345735065	0.0792768227476319	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds	23	11	14
single	0.05121436142730086	0.17530202066336023	0.0792700374456461	herstellen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	121	321	85
average	0.08073666021613121	0.07781595278541618	0.07924940523521162	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	17	93	17
single	0.06309823239962566	0.10630902765323319	0.07919273035817852	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	37	756	86
ward.D	0.08332700512259704	0.07529557552156055	0.07910796535669727	herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50	11	12	12
average	0.08215811619750422	0.07615748840295414	0.07904408156493085	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	12	103	18
average	0.08215811619750422	0.07615748840295414	0.07904408156493085	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	13	104	19
complete	0.0820726555487387	0.07605385909899778	0.07894871008685327	herstellen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	10	16	10
median	0.08040373840783743	0.07729412844980094	0.07881827456740335	herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	6	14	7
median	0.08040373840783743	0.07729412844980094	0.07881827456740335	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	7	15	8
single	0.06557457442474164	0.09869070054742222	0.07879450710655063	herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	26	817	87
single	0.06557457442474164	0.09869070054742222	0.07879450710655063	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	27	818	88
single	0.05247657914739579	0.15753075884705459	0.07872749032231657	herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.20	112	395	89
ward.D2	0.08219305494298935	0.07546686465421165	0.07868648124071327	herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	15	15	15
average	0.08094331349471856	0.07639274856451135	0.07860222398921682	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	16	101	20
single	0.052152632394357946	0.15923199266271065	0.0785711598137043	herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10	115	388	90
mcquitty	0.07576145045371413	0.08157980280385442	0.07856304764562033	herstellen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds	23	13	14
single	0.054072239370071426	0.14348835373159638	0.07854538689099393	herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	101	481	91
single	0.06464505871905925	0.10002594681266955	0.07853456878161366	herstellen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	29	807	92
