met	homogeneity	completeness	vmeasure	model	technique	homogeneity_rank	completeness_rank	vmeasure_rank
complete	0.19278027924297234	0.12533792938491928	0.15191007852571048	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	2	4	2
complete	0.1924764412330667	0.12406427617709305	0.1508775904603846	staal.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	3	5	3
ward.D	0.19336768956704498	0.12228640169209877	0.1498237445068043	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds	4	3	3
ward.D	0.19534844340350588	0.1213209399390518	0.14968202179309917	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	3	4	4
mcquitty	0.19168646709629467	0.12244409472847861	0.1494338901567846	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	1	2	1
average	0.18139084785961052	0.1236983740765874	0.14708977793584443	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	8	20	7
average	0.1877088587832517	0.11940506895261696	0.1459613986983208	staal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	6	25	8
ward.D2	0.193028435609303	0.11693281349708005	0.14563987031158818	staal.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	5	6	5
average	0.17636251163976396	0.12325423751968534	0.14510154696089816	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	10	22	9
mcquitty	0.1664701215292742	0.12854817157665002	0.1450718836411111	staal.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	3	1	2
ward.D	0.1931288854929118	0.11587423329984216	0.14484424378611765	staal.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50	5	7	5
complete	0.18771782808308782	0.11766411947822596	0.1446559177983291	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	4	6	4
ward.D	0.18994774977747816	0.116766774374323	0.14462690413838955	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	7	5	6
average	0.18703498122682888	0.11782938491099282	0.14457719066342703	staal.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	7	26	10
ward.D	0.19098232302337828	0.11379060264069635	0.14261105105184893	staal.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	6	9	7
ward.D2	0.18552777775078322	0.11529563825653046	0.1422132880079537	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	7	7	6
ward.D2	0.17010091431533797	0.12194610286428822	0.1420534528633752	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds	12	5	7
ward.D2	0.18906593450891357	0.11340623969885393	0.14177341597761461	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	6	8	8
ward.D	0.18321751395274194	0.1153756519021007	0.1415895775890344	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds	9	8	8
complete	0.15032444507105988	0.13370877770352133	0.1415306111944755	staal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds	17	2	5
ward.D	0.18677384088974078	0.11310181920921418	0.14088813462453878	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	8	10	9
ward.D2	0.18236084914088485	0.11336674575473324	0.13981553549285156	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	8	9	9
ward.D	0.17476700360965067	0.11627256714765533	0.1396415484638184	staal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	14	6	10
ward.D2	0.180881825055285	0.11090978008375875	0.1375061042518403	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	9	13	10
ward.D2	0.17803764925578114	0.11132648048415365	0.13699213446484715	staal.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	10	12	11
average	0.14434786482934195	0.12745095200285095	0.13537419335741152	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	21	18	11
complete	0.17939612864944654	0.10845659045488922	0.13518505237446324	staal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	5	8	6
mcquitty	0.1671691165624542	0.11244587004928955	0.13445256983551662	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	2	4	3
ward.D2	0.16670465680770163	0.11258839611446905	0.13440370061780527	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	14	11	12
ward.D	0.17792520809008694	0.10687542387085143	0.13353784997601825	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	10	13	11
mcquitty	0.15799164907391	0.11550166348275442	0.1334460291831769	staal.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50	8	3	4
average	0.16786906956371542	0.11029061973127133	0.1331205377948181	staal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	13	31	12
ward.D	0.1775116297869316	0.10621870588031242	0.13290828102911073	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	11	14	12
complete	0.17647161938430475	0.10577462021473759	0.13226903249851407	staal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	6	12	7
ward.D2	0.17356516483762227	0.10684447616781585	0.1322670579482445	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	11	14	13
ward.D	0.17636362682306717	0.1057144424141481	0.13219164837702077	staal.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30	12	16	13
ward.D	0.17484151651352298	0.10589911874754063	0.13190511236143523	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	13	15	14
ward.D	0.16299589020289135	0.1104790298367508	0.13169491238452619	staal.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	21	11	15
average	0.17042120666219962	0.10661459595863329	0.13116996373166123	staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	11	36	13
ward.D2	0.1565762163960707	0.11267473666954131	0.13104639928120346	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	19	10	14
average	0.16683722194755654	0.10782928263635184	0.130994771181872	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	14	34	14
ward.D	0.17437619772878868	0.10443360237050399	0.1306319540418113	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	15	18	16
ward.D	0.15661547920261354	0.11041515757551776	0.1295186426813629	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	26	12	17
ward.D	0.16908570492466776	0.10416752743829293	0.1289151433258646	staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	16	19	18
complete	0.16933269845876037	0.1034666500790539	0.12844815907576057	staal.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	7	14	8
average	0.16586728530807238	0.10449972061232296	0.12821893643724738	staal.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	15	41	15
ward.D	0.1687566779401321	0.10308643645761996	0.12798944417492533	staal.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	17	20	19
complete	0.1602746015882013	0.10601593196746174	0.1276174637618877	staal.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	8	11	9
average	0.16046745564879253	0.10544591002905601	0.127264282844912	staal.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	17	39	16
average	0.1700629367997739	0.1014398469295242	0.12707905267413158	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	12	45	17
mcquitty	0.16251451707513578	0.10431691305965433	0.12706908432859518	staal.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	5	5	5
ward.D2	0.16843577159699982	0.10075000391321892	0.12608321977904496	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	13	17	15
average	0.1516631778882937	0.10773393506163842	0.12597881890083254	staal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	18	35	18
ward.D	0.1663918642098097	0.10117147885970547	0.12583271519339703	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	18	21	20
complete	0.12179968011503953	0.12926766866284398	0.1254226068741462	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds	33	3	10
ward.D	0.15522902321190568	0.1047346559268139	0.12507792157595193	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds	27	17	21
complete	0.15769732156411326	0.10361076493379762	0.1250565210916231	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	11	13	11
ward.D	0.1662668420715236	0.10012009223461028	0.12498099133216396	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	19	23	22
complete	0.14827457467040533	0.10792895107317035	0.12492505142973116	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	20	9	12
mcquitty	0.16027711851097148	0.1015361321487803	0.12431699804762776	staal.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	6	7	6
ward.D	0.1633042339272311	0.10022718631126142	0.12421686844346688	staal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	20	22	23
ward.D2	0.1647559921937112	0.09961930020588479	0.12416346851547773	staal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	15	19	16
mcquitty	0.16532909332299364	0.09940871874937054	0.12416173730967814	staal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	4	9	7
ward.D2	0.15773579271277485	0.10230828447722923	0.12411494641586207	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	18	15	17
ward.D2	0.16314282678003014	0.0996602244384783	0.12373410930383086	staal.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	16	18	18
ward.D	0.1618022396191546	0.09972350684012968	0.12339501535020853	staal.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	22	24	24
ward.D2	0.15914327974061424	0.10076009511314997	0.12339425767214644	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	17	16	19
average	0.14285526053614972	0.10852235388904201	0.1233442299487564	staal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	22	32	19
complete	0.1392306089318235	0.11057378416166946	0.12325848324823784	staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds	26	7	13
mcquitty	0.15383433716143768	0.10103031426487441	0.12196223635698862	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	11	8	8
complete	0.15995147040586846	0.0984434144340678	0.1218767848307637	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10	9	17	14
complete	0.15966634961707463	0.09790288377383782	0.1213793733308905	staal.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	10	19	15
complete	0.1541836963368754	0.09985456563487248	0.12120966271931105	staal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	14	15	16
average	0.14172480730041917	0.1057335538983067	0.12111183052240432	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	24	38	20
average	0.160592464670647	0.0971098817062168	0.12103200041702408	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	16	49	21
mcquitty	0.15864520038318913	0.09720770954070183	0.12055001886406498	staal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	7	10	9
complete	0.1542959646844975	0.09885127010414732	0.12050182648640488	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	13	16	17
ward.D	0.15741156621876273	0.09691751281855233	0.11997006040002994	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	25	25	25
mcquitty	0.1579427982759292	0.09655717512751315	0.11984685286455987	staal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	9	12	10
mcquitty	0.15490069911454482	0.09719414734530778	0.11944267473177332	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	10	11	11
single	0.07746639031717417	0.2592251899149068	0.11928566629524745	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	3	10	1
ward.D2	0.15423485827057287	0.09708598145396985	0.11916276108280262	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	20	20	20
complete	0.15695037394561676	0.09506790006873854	0.11841159157500716	staal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	12	20	18
ward.D	0.15795344292444966	0.09421133674897518	0.11802603853946253	staal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	24	27	26
ward.D	0.15860852482687898	0.09368267286577575	0.11779143054512027	staal.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	23	29	27
mcquitty	0.1526324804706217	0.09569494530236924	0.11763627657746781	staal.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	12	13	12
single	0.08147363189778288	0.20972967578233667	0.11735744719975243	staal.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	1	30	2
average	0.12385438185359832	0.11077189337924596	0.11694840543859654	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	40	30	22
ward.D	0.1539111028775948	0.09319456673033961	0.11609347993046297	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	28	31	28
ward.D	0.15253587889709685	0.09359535424815581	0.1160084353252503	staal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	30	30	29
complete	0.1530948883808399	0.09314664000005378	0.11582347256877236	staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	15	22	19
complete	0.15187219497337598	0.09347763581125122	0.11572580821576905	staal.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	16	21	20
ward.D	0.14869154465640155	0.09471972690805414	0.11572202398738646	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50	33	26	30
ward.D	0.1512309635859279	0.09368448608917296	0.11569703032710284	staal.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	31	28	31
average	0.14479735048807166	0.09632300067777984	0.11568758275082115	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	19	51	23
ward.D2	0.15260851769385148	0.09314722100937697	0.1156844548212852	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	21	21	21
mcquitty	0.1294766328557048	0.10385421939784978	0.11525860815764764	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds	22	6	13
ward.D	0.1527248843604218	0.09224438723553074	0.11501861667516317	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	29	32	32
ward.D2	0.1515519857324357	0.09257680548070067	0.11494095910315286	staal.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	22	22	22
complete	0.1496273336632553	0.09268935248849448	0.11446888691059215	staal.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30	18	23	21
mcquitty	0.14259567786154637	0.09496738467680399	0.11400710571780064	staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.20	14	14	14
average	0.10734785221000928	0.12137165847797059	0.11392982450501224	staal.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	70	24	24
complete	0.14939882177886044	0.09199282756705957	0.11386988810809802	staal.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	19	24	22
ward.D2	0.14933426586272722	0.09194700353974977	0.11381603143824601	staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	24	23	23
average	0.14276927192352254	0.09434993495008666	0.11361603048913364	staal.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	23	57	25
single	0.07639420005478238	0.22075977907722386	0.11350860436826309	staal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10	5	26	3
average	0.13664021276574306	0.09691875400805279	0.1134017618897674	staal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10	25	50	26
ward.D2	0.15076322879998927	0.0907005506791285	0.11326177287393159	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	23	25	24
centroid	0.13082540405616355	0.09984902509379642	0.11325736537549114	staal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	2	4	1
centroid	0.13046158638648647	0.10003095841923036	0.11323748049320663	staal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	3	3	2
ward.D	0.14665677157087603	0.09215148768961852	0.11318402237730704	staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	35	33	33
median	0.1350869890189686	0.09735174652401143	0.11315630575037969	staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	4	4	2
complete	0.11961272077950867	0.10668902700246591	0.11278184920938454	staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds	37	10	23
average	0.11944500488240757	0.10612374310344182	0.11239102159599852	staal.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds	46	37	27
ward.D2	0.14544830590464733	0.09073496122628359	0.1117542877359789	staal.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30	27	24	25
median	0.14561217964756026	0.09042469219082445	0.11156677701508531	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	2	7	3
ward.D	0.14912430554069506	0.08899356162708374	0.11146667180485906	staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	32	35	34
ward.D	0.14465337512394114	0.0904948039587529	0.11133727571166548	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	36	34	35
ward.D2	0.1472820265022927	0.088790910375013	0.11079038019349108	staal.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30	25	28	26
ward.D	0.1470948882983992	0.08862786710451298	0.11061050249120452	staal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	34	36	36
ward.D2	0.14467426055401597	0.08921032753647593	0.11036587126576819	staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	28	27	27
average	0.14479524718014875	0.08875452854971146	0.11005134866477169	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	20	67	28
mcquitty	0.14448837129458783	0.08831246578084463	0.109622667220468	staal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30	13	17	15
ward.D2	0.14601899608592717	0.08758295450408467	0.10949202314985026	staal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	26	30	28
centroid	0.139659385025975	0.08947169732537336	0.10906911535058511	staal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	1	6	3
complete	0.14603045653901112	0.08694990298230354	0.10899917962712964	staal.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	21	25	24
average	0.13031037851729185	0.09347329490899273	0.10885995617425254	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30	33	59	29
ward.D	0.14370845628512158	0.08742201987730946	0.10871161372130161	staal.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	37	38	37
ward.D2	0.14344115640206387	0.08737166531826453	0.10859615697789607	staal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	29	31	29
ward.D	0.13834250960997352	0.08854789908214052	0.10798110550664064	staal.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	41	37	38
ward.D2	0.13568604138442983	0.08957059595395118	0.10790784886998804	staal.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10	37	26	30
median	0.12890501774652	0.09278048428639939	0.10789943287940447	staal.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	5	6	4
complete	0.1416453269518492	0.08649581680489955	0.10740481133346493	staal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	22	26	25
ward.D2	0.14138887198131647	0.0865406028870927	0.10736547548186344	staal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.20	30	33	31
average	0.1325988944977085	0.09018416605120913	0.10735394953389962	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	30	64	30
complete	0.14153089403290234	0.08638765141554615	0.10728851848530607	staal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50	23	27	26
ward.D2	0.1393452492800179	0.08708962333066353	0.10718777662466565	staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.20	32	32	32
ward.D2	0.13690049228389908	0.08798340719362824	0.10712169066444092	staal.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	34	29	33
ward.D	0.1420824711515889	0.08594453324742768	0.1071032064640593	staal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds	38	41	39
ward.D	0.13999506520595703	0.08651633276277564	0.10694260646589587	staal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30	40	39	40
mcquitty	0.13432255631237222	0.08876867048342367	0.10689469873863089	staal.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	19	16	16
average	0.11378037317467302	0.10072829049073609	0.10685724562770621	staal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	56	46	31
ward.D	0.14084544037858185	0.08596742541871479	0.10676748736231602	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10	39	40	41
mcquitty	0.13775692462426148	0.0871292693425539	0.1067443045539764	staal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.20	15	19	17
single	0.06978655888594354	0.2215652770198176	0.10614162223316297	staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.20	7	25	4
average	0.13560834147843256	0.0859003207645145	0.10517692548352768	staal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.20	28	77	32
complete	0.11281040585787933	0.09822649134644407	0.10501453064920079	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds	50	18	27
complete	0.1397930111425688	0.08393722699256169	0.10489272979864618	staal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.20	24	29	28
ward.D2	0.13935750017626297	0.08400796192001322	0.10482497569861236	staal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50	31	36	34
median	0.1373684004439881	0.08472619135668388	0.10480850783457664	staal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	3	8	5
mcquitty	0.131018199961805	0.08715950513588835	0.10468055356391702	staal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30	20	18	18
complete	0.13925859756568457	0.08363351835593051	0.10450514525894344	staal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50	25	30	29
median	0.10550598706169342	0.10352002988178566	0.10450357417743948	staal.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds	10	3	6
average	0.13113422164359634	0.08676924944487724	0.10443539913995353	staal.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10	31	72	33
ward.D	0.13589119175264625	0.08455027361804962	0.10424207102459636	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50	44	42	42
ward.D2	0.1326724510967425	0.08543544334237069	0.1039387382828863	staal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50	42	35	35
ward.D2	0.13629082290991526	0.083821392772821	0.10380238609682041	staal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	35	37	36
average	0.13616881187686353	0.0837767858217527	0.10373279126815915	staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.20	26	79	34
ward.D2	0.13030650382054076	0.08600856988330623	0.10362177584944672	staal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.20	45	34	37
mcquitty	0.13491716552276792	0.08395603108947189	0.10350385445505478	staal.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	18	21	19
complete	0.13490012415320426	0.08394026836348972	0.10348686084379276	staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10	27	28	30
