_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-1.2122401511395329	-0.12128784331338088	LEMMAPATHweight	NA	NA	LEMMAPATH	540	no	NA	NA	5000	all	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-1.2509850643211755	-0.08893212971344334	LEMMAPATHweight	NA	NA	LEMMAPATH	540	no	NA	NA	5000	nav	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.8456798840347994	-0.0817901317104274	LEMMAPATHweight	NA	NA	LEMMAPATH	540	no	NA	NA	FOC	all	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.873507432359137	-0.0668854329024349	LEMMAPATHweight	NA	NA	LEMMAPATH	540	no	NA	NA	FOC	nav	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.972220456792628	0.01803609107991627	LEMMAPATHweight	NA	NA	LEMMAPATH	350	selection	NA	NA	5000	all	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-1.0701839354800078	0.02107917886073282	LEMMAPATHweight	NA	NA	LEMMAPATH	350	selection	NA	NA	5000	nav	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.5912338480800852	0.06898156511899589	LEMMAPATHweight	NA	NA	LEMMAPATH	350	selection	NA	NA	FOC	all	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6390909500533891	0.07959371451856494	LEMMAPATHweight	NA	NA	LEMMAPATH	350	selection	NA	NA	FOC	nav	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.5309356614260808	0.12003884239509686	LEMMAPATHweight	NA	NA	LEMMAPATH	350	weight	NA	NA	5000	all	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.6321119173842495	0.12107543830020406	LEMMAPATHweight	NA	NA	LEMMAPATH	350	weight	NA	NA	5000	nav	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.3602301763952121	0.15709983627228674	LEMMAPATHweight	NA	NA	LEMMAPATH	350	weight	NA	NA	FOC	all	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4019288671458639	0.18699781966974047	LEMMAPATHweight	NA	NA	LEMMAPATH	350	weight	NA	NA	FOC	nav	212	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-0.4376099618669492	1.4105610210867292	NA	LEMMAREL1	NA	LEMMAREL	176	no	NA	NA	5000	all	170	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.3654318034237536	1.4023325261856274	NA	LEMMAREL1	NA	LEMMAREL	176	no	NA	NA	5000	nav	170	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.35175336495260545	1.4742827409534622	NA	LEMMAREL1	NA	LEMMAREL	176	no	NA	NA	FOC	all	170	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.44404178387789794	1.5195765218719928	NA	LEMMAREL1	NA	LEMMAREL	176	no	NA	NA	FOC	nav	170	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.03230620582697007	0.3375267403900536	NA	LEMMAREL1	NA	LEMMAREL	130	selection	NA	NA	5000	all	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.04763400262340487	0.3301353534387022	NA	LEMMAREL1	NA	LEMMAREL	130	selection	NA	NA	5000	nav	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.05614557863750388	0.43297682015853306	NA	LEMMAREL1	NA	LEMMAREL	130	selection	NA	NA	FOC	all	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.00662864383053737	0.5429800014842276	NA	LEMMAREL1	NA	LEMMAREL	130	selection	NA	NA	FOC	nav	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.01858677762402756	0.2882125510218154	NA	LEMMAREL1	NA	LEMMAREL	130	weight	NA	NA	5000	all	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.03690322231709891	0.27201291683815904	NA	LEMMAREL1	NA	LEMMAREL	130	weight	NA	NA	5000	nav	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.03651123330011631	0.4461531489418946	NA	LEMMAREL1	NA	LEMMAREL	130	weight	NA	NA	FOC	all	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.02208736245034691	0.5638697521519913	NA	LEMMAREL1	NA	LEMMAREL	130	weight	NA	NA	FOC	nav	146	2	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.0711296440520508	0.4138891193560802	NA	LEMMAREL2	NA	LEMMAREL	254	no	NA	NA	5000	all	209	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.018707566153942	0.38190772427980374	NA	LEMMAREL2	NA	LEMMAREL	254	no	NA	NA	5000	nav	209	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.6082563371817962	0.4617129313021956	NA	LEMMAREL2	NA	LEMMAREL	254	no	NA	NA	FOC	all	209	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.7894153570076223	0.5199732999329532	NA	LEMMAREL2	NA	LEMMAREL	254	no	NA	NA	FOC	nav	209	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.7278703915973004	0.37599789718060744	NA	LEMMAREL2	NA	LEMMAREL	185	selection	NA	NA	5000	all	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.7355732588793293	0.3500455633424717	NA	LEMMAREL2	NA	LEMMAREL	185	selection	NA	NA	5000	nav	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.4752986338609646	0.4904390472706032	NA	LEMMAREL2	NA	LEMMAREL	185	selection	NA	NA	FOC	all	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.579065774195336	0.5561687764110453	NA	LEMMAREL2	NA	LEMMAREL	185	selection	NA	NA	FOC	nav	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.7276255393029358	0.4288503719141661	NA	LEMMAREL2	NA	LEMMAREL	185	weight	NA	NA	5000	all	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.7403297231379131	0.4066254119256367	NA	LEMMAREL2	NA	LEMMAREL	185	weight	NA	NA	5000	nav	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.4458163401613019	0.623247339215713	NA	LEMMAREL2	NA	LEMMAREL	185	weight	NA	NA	FOC	all	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5689272611731995	0.8199823411584698	NA	LEMMAREL2	NA	LEMMAREL	185	weight	NA	NA	FOC	nav	206	1	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	-0.8327087232505666	-1.9132997679081725	NA	NA	TRUE	BOW	1025	no	all	10-10	5000	all	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	-0.9073548878719108	-1.7525850087339985	NA	NA	TRUE	BOW	1025	no	all	10-10	5000	nav	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	-0.291725302448804	-1.7197655927129682	NA	NA	TRUE	BOW	1025	no	all	10-10	FOC	all	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.25382213631736195	-1.698048701864819	NA	NA	TRUE	BOW	1025	no	all	10-10	FOC	nav	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	-0.6519513975963059	-1.0256195300807267	NA	NA	TRUE	BOW	543	selection	all	10-10	5000	all	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.7893065446475747	-0.9944968869045856	NA	NA	TRUE	BOW	543	selection	all	10-10	5000	nav	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.14281302482931238	-0.9388469892561142	NA	NA	TRUE	BOW	543	selection	all	10-10	FOC	all	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.14696617445559643	-0.9523795526584152	NA	NA	TRUE	BOW	543	selection	all	10-10	FOC	nav	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	-0.121385843268875	-0.8716847824241957	NA	NA	TRUE	BOW	543	weight	all	10-10	5000	all	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.21836049794503704	-0.8699844622667128	NA	NA	TRUE	BOW	543	weight	all	10-10	5000	nav	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.21392648571068384	-0.9023543584276068	NA	NA	TRUE	BOW	543	weight	all	10-10	FOC	all	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1978151578505058	-0.925732211232988	NA	NA	TRUE	BOW	543	weight	all	10-10	FOC	nav	239	3	herstructureren.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.4687893863430312	-1.005678348580108	NA	NA	TRUE	BOW	722	no	lex	10-10	5000	all	236	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.4452332356702635	-0.8359764735238667	NA	NA	TRUE	BOW	722	no	lex	10-10	5000	nav	236	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.3575726368933807	-0.8017628419607478	NA	NA	TRUE	BOW	722	no	lex	10-10	FOC	all	236	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.3601834705119946	-0.7853956013886944	NA	NA	TRUE	BOW	722	no	lex	10-10	FOC	nav	236	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	1.1524431782162377	-0.3666381624447144	NA	NA	TRUE	BOW	405	selection	lex	10-10	5000	all	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	1.147841818583791	-0.28973543750761355	NA	NA	TRUE	BOW	405	selection	lex	10-10	5000	nav	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	1.0775554060646382	-0.30544378890519003	NA	NA	TRUE	BOW	405	selection	lex	10-10	FOC	all	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	1.0723339572203046	-0.2933228203550765	NA	NA	TRUE	BOW	405	selection	lex	10-10	FOC	nav	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	1.1614853727809489	-0.21563947316489276	NA	NA	TRUE	BOW	405	weight	lex	10-10	5000	all	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	1.1782245778573317	-0.16183972161425322	NA	NA	TRUE	BOW	405	weight	lex	10-10	5000	nav	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	1.218267639667825	-0.2123187970175641	NA	NA	TRUE	BOW	405	weight	lex	10-10	FOC	all	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	1.2270553684858696	-0.21209786556757623	NA	NA	TRUE	BOW	405	weight	lex	10-10	FOC	nav	233	4	herstructureren.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-1.4204776895416271	0.41556677118879265	NA	NA	TRUE	BOW	388	no	all	3-3	5000	all	239	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-1.4897744379621591	0.40303959600863265	NA	NA	TRUE	BOW	388	no	all	3-3	5000	nav	239	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.8592763758203692	0.6487139836459792	NA	NA	TRUE	BOW	388	no	all	3-3	FOC	all	239	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.8783760066439723	0.6725589252056299	NA	NA	TRUE	BOW	388	no	all	3-3	FOC	nav	239	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-1.191710043673355	0.5060411871546692	NA	NA	TRUE	BOW	331	selection	all	3-3	5000	all	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-1.2929693066070211	0.4857571883882184	NA	NA	TRUE	BOW	331	selection	all	3-3	5000	nav	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.6498333406290417	0.6379570095153032	NA	NA	TRUE	BOW	331	selection	all	3-3	FOC	all	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6998967806697228	0.6924302819886038	NA	NA	TRUE	BOW	331	selection	all	3-3	FOC	nav	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.6205133518289071	0.7015821090095106	NA	NA	TRUE	BOW	331	weight	all	3-3	5000	all	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.7971363042345403	0.7719885304573109	NA	NA	TRUE	BOW	331	weight	all	3-3	5000	nav	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.4112996873933913	0.8659989036579199	NA	NA	TRUE	BOW	331	weight	all	3-3	FOC	all	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4811163470542253	0.960863327752461	NA	NA	TRUE	BOW	331	weight	all	3-3	FOC	nav	238	5	herstructureren.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	0.5265985841288517	1.1645783078110878	NA	NA	TRUE	BOW	277	no	lex	3-3	5000	all	225	6	herstructureren.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	0.5677097438596751	1.1865668082547505	NA	NA	TRUE	BOW	277	no	lex	3-3	5000	nav	225	6	herstructureren.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	0.4908954253673821	1.0367415211321518	NA	NA	TRUE	BOW	277	no	lex	3-3	FOC	all	225	6	herstructureren.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstructureren.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.4669528202318048	1.0726845532650695	NA	NA	TRUE	BOW	277	no	lex	3-3	FOC	nav	225	6	herstructureren.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
