_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
heilzaam.LEMMAPATH2.PPMIweight.LENGTHFOC.SOCPOSall	-1.0718103941796115	-0.2894586889200127	LEMMAPATH2	NA	NA	LEMMAPATH	162	weight	NA	NA	FOC	all	234	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAPATH2.PPMIweight.LENGTHFOC.SOCPOSnav	-1.1274410979181784	-0.315746052733442	LEMMAPATH2	NA	NA	LEMMAPATH	162	weight	NA	NA	FOC	nav	234	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAPATH3.PPMIno.LENGTH5000.SOCPOSall	-0.0539596587277499	-1.4208880474324892	LEMMAPATH3	NA	NA	LEMMAPATH	501	no	NA	NA	5000	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIno.LENGTH5000.SOCPOSnav	-0.12824393438813575	-1.344991581152896	LEMMAPATH3	NA	NA	LEMMAPATH	501	no	NA	NA	5000	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSall	-0.08798478787024107	-0.8549143481267784	LEMMAPATH3	NA	NA	LEMMAPATH	501	no	NA	NA	FOC	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav	-0.11622105032941996	-0.8875261094069572	LEMMAPATH3	NA	NA	LEMMAPATH	501	no	NA	NA	FOC	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall	-0.284982657504553	-1.0872863080748016	LEMMAPATH3	NA	NA	LEMMAPATH	328	selection	NA	NA	5000	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSnav	-0.2979721908148868	-1.0192325607043031	LEMMAPATH3	NA	NA	LEMMAPATH	328	selection	NA	NA	5000	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSall	-0.23286859830552356	-0.5642808140263819	LEMMAPATH3	NA	NA	LEMMAPATH	328	selection	NA	NA	FOC	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.30974841468674047	-0.6301090090339666	LEMMAPATH3	NA	NA	LEMMAPATH	328	selection	NA	NA	FOC	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	-0.7474220673369685	0.05000209534174862	LEMMAPATH3	NA	NA	LEMMAPATH	328	weight	NA	NA	5000	all	233	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSnav	-0.7898839202125768	0.04717921638920298	LEMMAPATH3	NA	NA	LEMMAPATH	328	weight	NA	NA	5000	nav	233	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	-0.7616100605959767	0.02422202794974575	LEMMAPATH3	NA	NA	LEMMAPATH	328	weight	NA	NA	FOC	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7762393803750195	0.00860245330429822	LEMMAPATH3	NA	NA	LEMMAPATH	328	weight	NA	NA	FOC	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-0.536820250582335	-0.7797997721869343	LEMMAPATHweight	NA	NA	LEMMAPATH	501	no	NA	NA	5000	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-0.5527594392138171	-0.7580210109158483	LEMMAPATHweight	NA	NA	LEMMAPATH	501	no	NA	NA	5000	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.5264513132243748	-0.5363573364952046	LEMMAPATHweight	NA	NA	LEMMAPATH	501	no	NA	NA	FOC	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.5359529224348126	-0.5577024736675825	LEMMAPATHweight	NA	NA	LEMMAPATH	501	no	NA	NA	FOC	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.28498265750376833	-1.0872863080674429	LEMMAPATHweight	NA	NA	LEMMAPATH	328	selection	NA	NA	5000	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.29797219081488396	-1.01923256070483	LEMMAPATHweight	NA	NA	LEMMAPATH	328	selection	NA	NA	5000	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.2328685983055221	-0.5642808140263792	LEMMAPATHweight	NA	NA	LEMMAPATH	328	selection	NA	NA	FOC	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.30974841468673686	-0.6301090090339472	LEMMAPATHweight	NA	NA	LEMMAPATH	328	selection	NA	NA	FOC	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.7474220673369679	0.05000209534174887	LEMMAPATHweight	NA	NA	LEMMAPATH	328	weight	NA	NA	5000	all	233	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.7898839202125767	0.04717921638920287	LEMMAPATHweight	NA	NA	LEMMAPATH	328	weight	NA	NA	5000	nav	233	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.7616100605959765	0.0242220279497457	LEMMAPATHweight	NA	NA	LEMMAPATH	328	weight	NA	NA	FOC	all	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7762393803750254	0.00860245330430501	LEMMAPATHweight	NA	NA	LEMMAPATH	328	weight	NA	NA	FOC	nav	233	1	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-0.302908282639869	0.18653042110119747	NA	LEMMAREL1	NA	LEMMAREL	98	no	NA	NA	5000	all	205	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.40463923757702464	0.24859193140858837	NA	LEMMAREL1	NA	LEMMAREL	98	no	NA	NA	5000	nav	205	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-1.2399858281880816	0.5107614424299528	NA	LEMMAREL1	NA	LEMMAREL	98	no	NA	NA	FOC	all	205	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-1.1793023603813038	0.43617900546237054	NA	LEMMAREL1	NA	LEMMAREL	98	no	NA	NA	FOC	nav	205	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-0.12666563482191984	0.04260403356043753	NA	LEMMAREL1	NA	LEMMAREL	78	selection	NA	NA	5000	all	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.1633719850790393	0.07391868426345918	NA	LEMMAREL1	NA	LEMMAREL	78	selection	NA	NA	5000	nav	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.21472486964877613	0.1355824389585828	NA	LEMMAREL1	NA	LEMMAREL	78	selection	NA	NA	FOC	all	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.21111131724187196	0.09677904373572102	NA	LEMMAREL1	NA	LEMMAREL	78	selection	NA	NA	FOC	nav	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.17142345161471703	0.07478063642770215	NA	LEMMAREL1	NA	LEMMAREL	78	weight	NA	NA	5000	all	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.17924393108053566	0.086772879985425	NA	LEMMAREL1	NA	LEMMAREL	78	weight	NA	NA	5000	nav	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.20933718710268695	0.12641346134567735	NA	LEMMAREL1	NA	LEMMAREL	78	weight	NA	NA	FOC	all	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.22309487802487507	0.10511776118093766	NA	LEMMAREL1	NA	LEMMAREL	78	weight	NA	NA	FOC	nav	194	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-0.6450447702106321	0.6400117544673742	NA	LEMMAREL2	NA	LEMMAREL	183	no	NA	NA	5000	all	217	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-0.6892015094150853	0.6700471715944464	NA	LEMMAREL2	NA	LEMMAREL	183	no	NA	NA	5000	nav	217	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.8199693979500395	0.7135952626025907	NA	LEMMAREL2	NA	LEMMAREL	183	no	NA	NA	FOC	all	217	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.8705545692305299	0.7176361269735435	NA	LEMMAREL2	NA	LEMMAREL	183	no	NA	NA	FOC	nav	217	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.3354470543666378	0.3182435594033452	NA	LEMMAREL2	NA	LEMMAREL	144	selection	NA	NA	5000	all	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.3988438401005449	0.3651269947254323	NA	LEMMAREL2	NA	LEMMAREL	144	selection	NA	NA	5000	nav	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.6917699105058339	0.5944822366515148	NA	LEMMAREL2	NA	LEMMAREL	144	selection	NA	NA	FOC	all	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7398507597574212	0.6197443439174712	NA	LEMMAREL2	NA	LEMMAREL	144	selection	NA	NA	FOC	nav	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.5618254003000203	0.5421770169888146	NA	LEMMAREL2	NA	LEMMAREL	144	weight	NA	NA	5000	all	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.5585904818408594	0.5297851763334789	NA	LEMMAREL2	NA	LEMMAREL	144	weight	NA	NA	5000	nav	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.7863936914965416	0.6593622032038846	NA	LEMMAREL2	NA	LEMMAREL	144	weight	NA	NA	FOC	all	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8161295072862876	0.6847693822561898	NA	LEMMAREL2	NA	LEMMAREL	144	weight	NA	NA	FOC	nav	207	2	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	2.2314243876540267	-0.7212651167422647	NA	NA	TRUE	BOW	1130	no	all	10-10	5000	all	236	4	heilzaam.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heilzaam.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	2.084045999534562	-0.6836281531239699	NA	NA	TRUE	BOW	1130	no	all	10-10	5000	nav	236	4	heilzaam.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heilzaam.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	1.942115001848889	-0.3203493038609027	NA	NA	TRUE	BOW	1130	no	all	10-10	FOC	all	236	4	heilzaam.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heilzaam.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	1.8774084600014411	-0.31698507515724583	NA	NA	TRUE	BOW	1130	no	all	10-10	FOC	nav	236	4	heilzaam.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heilzaam.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	1.334996982214152	-0.7103012029519493	NA	NA	TRUE	BOW	547	selection	all	10-10	5000	all	236	5	heilzaam.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	1.2369559549708915	-0.6516172914985209	NA	NA	TRUE	BOW	547	selection	all	10-10	5000	nav	236	5	heilzaam.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.8710555592008443	-0.17507610987377384	NA	NA	TRUE	BOW	547	selection	all	10-10	FOC	all	236	5	heilzaam.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.8569456605026556	-0.20370138314278913	NA	NA	TRUE	BOW	547	selection	all	10-10	FOC	nav	236	5	heilzaam.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.11194781634555416	0.6922577333572713	NA	NA	TRUE	BOW	547	weight	all	10-10	5000	all	236	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.06858403564361025	0.715790285949568	NA	NA	TRUE	BOW	547	weight	all	10-10	5000	nav	236	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.00871238943311042	0.703002486400299	NA	NA	TRUE	BOW	547	weight	all	10-10	FOC	all	236	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.01329574849181141	0.7183149416619327	NA	NA	TRUE	BOW	547	weight	all	10-10	FOC	nav	236	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.711721184262644	0.6814095122381995	NA	NA	TRUE	BOW	881	no	lex	10-10	5000	all	235	4	heilzaam.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heilzaam.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.5188628609597945	0.6913105801672212	NA	NA	TRUE	BOW	881	no	lex	10-10	5000	nav	235	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.241001049078905	0.655438382053201	NA	NA	TRUE	BOW	881	no	lex	10-10	FOC	all	235	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.2089626252913934	0.686104124264452	NA	NA	TRUE	BOW	881	no	lex	10-10	FOC	nav	235	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.6647063956531651	0.5199333317681818	NA	NA	TRUE	BOW	444	selection	lex	10-10	5000	all	234	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.5588068814169412	0.51237738592127	NA	NA	TRUE	BOW	444	selection	lex	10-10	5000	nav	234	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.3866468952615005	0.4814767618790351	NA	NA	TRUE	BOW	444	selection	lex	10-10	FOC	all	234	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.3732131430194907	0.4960646999925432	NA	NA	TRUE	BOW	444	selection	lex	10-10	FOC	nav	234	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.0467418009933403	0.7615346799593518	NA	NA	TRUE	BOW	444	weight	lex	10-10	5000	all	234	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.07450677525357395	0.7689024979810716	NA	NA	TRUE	BOW	444	weight	lex	10-10	5000	nav	234	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1374621572751862	0.7820577824048826	NA	NA	TRUE	BOW	444	weight	lex	10-10	FOC	all	234	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.14063667797262652	0.8043210853138884	NA	NA	TRUE	BOW	444	weight	lex	10-10	FOC	nav	234	6	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.04721941789379378	-1.2447279533760771	NA	NA	TRUE	BOW	402	no	all	3-3	5000	all	236	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.0893929430594328	-1.1592825480152666	NA	NA	TRUE	BOW	402	no	all	3-3	5000	nav	236	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.16868247365914976	-0.6864353499476172	NA	NA	TRUE	BOW	402	no	all	3-3	FOC	all	236	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.20825358692725776	-0.6747373560761961	NA	NA	TRUE	BOW	402	no	all	3-3	FOC	nav	236	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.17941071529453112	-1.0681680771767128	NA	NA	TRUE	BOW	319	selection	all	3-3	5000	all	234	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.2211008828994172	-1.003395861081131	NA	NA	TRUE	BOW	319	selection	all	3-3	5000	nav	234	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.27786361470645293	-0.5285088836237315	NA	NA	TRUE	BOW	319	selection	all	3-3	FOC	all	234	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.30406062153897895	-0.5395532864803351	NA	NA	TRUE	BOW	319	selection	all	3-3	FOC	nav	234	7	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.7060028967370725	0.1467407135148588	NA	NA	TRUE	BOW	319	weight	all	3-3	5000	all	234	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.729801089697355	0.15020907050737062	NA	NA	TRUE	BOW	319	weight	all	3-3	5000	nav	234	3	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav
heilzaam.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.7553866040031618	0.21124577065476924	NA	NA	TRUE	BOW	319	weight	all	3-3	FOC	all	234	8	heilzaam.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.774086001757267	0.20834204750545368	NA	NA	TRUE	BOW	319	weight	all	3-3	FOC	nav	234	8	heilzaam.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	-0.4888699557664573	-0.15807707617367564	NA	NA	TRUE	BOW	300	no	lex	3-3	5000	all	234	8	heilzaam.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.4681286801841476	-0.10015548920615792	NA	NA	TRUE	BOW	300	no	lex	3-3	5000	nav	234	8	heilzaam.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.5133349664382992	-0.03446052423489902	NA	NA	TRUE	BOW	300	no	lex	3-3	FOC	all	234	8	heilzaam.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heilzaam.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.5214913384160522	-0.05092602527277915	NA	NA	TRUE	BOW	300	no	lex	3-3	FOC	nav	234	8	heilzaam.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
