_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hachelijk.LEMMAPATH3.PPMIno.LENGTH5000.SOCPOSnav	0.105691236303959	-0.9251722783061238	LEMMAPATH3	NA	NA	LEMMAPATH	423	no	NA	NA	5000	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSall	-0.01660589616866202	-0.5744440840952435	LEMMAPATH3	NA	NA	LEMMAPATH	423	no	NA	NA	FOC	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav	-0.02438856453762811	-0.5764622656938161	LEMMAPATH3	NA	NA	LEMMAPATH	423	no	NA	NA	FOC	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall	-0.00283279830536578	-0.7132271759381846	LEMMAPATH3	NA	NA	LEMMAPATH	265	selection	NA	NA	5000	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSnav	-0.03930704700940431	-0.6814872196273054	LEMMAPATH3	NA	NA	LEMMAPATH	265	selection	NA	NA	5000	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSall	-0.07811186108492837	-0.4015133112971366	LEMMAPATH3	NA	NA	LEMMAPATH	265	selection	NA	NA	FOC	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.09738307800008857	-0.4252483970751696	LEMMAPATH3	NA	NA	LEMMAPATH	265	selection	NA	NA	FOC	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	-0.5473621336078377	-0.15969846309543356	LEMMAPATH3	NA	NA	LEMMAPATH	265	weight	NA	NA	5000	all	238	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSnav	-0.5550455006892492	-0.1896742591279728	LEMMAPATH3	NA	NA	LEMMAPATH	265	weight	NA	NA	5000	nav	238	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	-0.4319974380489619	-0.1685150944579814	LEMMAPATH3	NA	NA	LEMMAPATH	265	weight	NA	NA	FOC	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4341315174377863	-0.15565097439029368	LEMMAPATH3	NA	NA	LEMMAPATH	265	weight	NA	NA	FOC	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-0.21706992133741235	-0.4693596578139585	LEMMAPATHweight	NA	NA	LEMMAPATH	423	no	NA	NA	5000	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-0.272565867605921	-0.4974873673309237	LEMMAPATHweight	NA	NA	LEMMAPATH	423	no	NA	NA	5000	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.23530825887887644	-0.3243468699840141	LEMMAPATHweight	NA	NA	LEMMAPATH	423	no	NA	NA	FOC	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.2215311155843687	-0.29952438905131906	LEMMAPATHweight	NA	NA	LEMMAPATH	423	no	NA	NA	FOC	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.00283279836593142	-0.7132271757102472	LEMMAPATHweight	NA	NA	LEMMAPATH	265	selection	NA	NA	5000	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.03930704700943655	-0.6814872196271681	LEMMAPATHweight	NA	NA	LEMMAPATH	265	selection	NA	NA	5000	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.07811186108492824	-0.4015133112971367	LEMMAPATHweight	NA	NA	LEMMAPATH	265	selection	NA	NA	FOC	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.09738307800008844	-0.4252483970751697	LEMMAPATHweight	NA	NA	LEMMAPATH	265	selection	NA	NA	FOC	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.547362133607835	-0.15969846309543345	LEMMAPATHweight	NA	NA	LEMMAPATH	265	weight	NA	NA	5000	all	238	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.5550455006892492	-0.1896742591279728	LEMMAPATHweight	NA	NA	LEMMAPATH	265	weight	NA	NA	5000	nav	238	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.4319974380489619	-0.1685150944579814	LEMMAPATHweight	NA	NA	LEMMAPATH	265	weight	NA	NA	FOC	all	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4341315174377863	-0.15565097439029368	LEMMAPATHweight	NA	NA	LEMMAPATH	265	weight	NA	NA	FOC	nav	238	1	hachelijk.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-0.7476336131296795	0.1802758169920141	NA	LEMMAREL1	NA	LEMMAREL	75	no	NA	NA	5000	all	224	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.9972391283571572	0.27163297280723153	NA	LEMMAREL1	NA	LEMMAREL	75	no	NA	NA	5000	nav	224	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-1.4061559878278582	0.2043928018200027	NA	LEMMAREL1	NA	LEMMAREL	75	no	NA	NA	FOC	all	224	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-1.113783610778447	0.113521131710482	NA	LEMMAREL1	NA	LEMMAREL	75	no	NA	NA	FOC	nav	224	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-0.6017320841281791	0.11526808633449892	NA	LEMMAREL1	NA	LEMMAREL	62	selection	NA	NA	5000	all	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.8446465561467732	0.1978198283162253	NA	LEMMAREL1	NA	LEMMAREL	62	selection	NA	NA	5000	nav	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-1.06346531965862	0.07908711117802313	NA	LEMMAREL1	NA	LEMMAREL	62	selection	NA	NA	FOC	all	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-1.023655986854241	0.09841032339883024	NA	LEMMAREL1	NA	LEMMAREL	62	selection	NA	NA	FOC	nav	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.7205541674521885	0.1637267534145902	NA	LEMMAREL1	NA	LEMMAREL	62	weight	NA	NA	5000	all	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.8380151603933078	0.1757835519170253	NA	LEMMAREL1	NA	LEMMAREL	62	weight	NA	NA	5000	nav	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-1.0459729673412022	0.06635458198342123	NA	LEMMAREL1	NA	LEMMAREL	62	weight	NA	NA	FOC	all	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7811206281113384	0.04366576806840618	NA	LEMMAREL1	NA	LEMMAREL	62	weight	NA	NA	FOC	nav	217	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-0.8072559389867353	0.2445952398350425	NA	LEMMAREL2	NA	LEMMAREL	103	no	NA	NA	5000	all	228	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.0301316177418074	0.2826031751833909	NA	LEMMAREL2	NA	LEMMAREL	103	no	NA	NA	5000	nav	228	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.172457791767937	0.1941695436293617	NA	LEMMAREL2	NA	LEMMAREL	103	no	NA	NA	FOC	all	228	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.0105101201670668	0.20424868798521395	NA	LEMMAREL2	NA	LEMMAREL	103	no	NA	NA	FOC	nav	228	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.6476647720501164	0.13471635401297552	NA	LEMMAREL2	NA	LEMMAREL	87	selection	NA	NA	5000	all	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.8560756776609625	0.2112221860042079	NA	LEMMAREL2	NA	LEMMAREL	87	selection	NA	NA	5000	nav	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-1.089606021055495	0.19358653710515775	NA	LEMMAREL2	NA	LEMMAREL	87	selection	NA	NA	FOC	all	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8059371918929462	0.07320177164180382	NA	LEMMAREL2	NA	LEMMAREL	87	selection	NA	NA	FOC	nav	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.7478227796496926	0.1864640853060293	NA	LEMMAREL2	NA	LEMMAREL	87	weight	NA	NA	5000	all	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.8545244478013719	0.18695210625362055	NA	LEMMAREL2	NA	LEMMAREL	87	weight	NA	NA	5000	nav	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-1.1463019944151298	0.1747000258999178	NA	LEMMAREL2	NA	LEMMAREL	87	weight	NA	NA	FOC	all	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7822861705917401	0.07230743330599364	NA	LEMMAREL2	NA	LEMMAREL	87	weight	NA	NA	FOC	nav	221	2	hachelijk.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hachelijk.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	2.053338271728766	-0.36045998863354256	NA	NA	TRUE	BOW	1008	no	all	10-10	5000	all	239	5	hachelijk.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	1.8228673293353024	-0.3328408802483571	NA	NA	TRUE	BOW	1008	no	all	10-10	5000	nav	239	5	hachelijk.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	1.677105395655774	-0.10991321971579247	NA	NA	TRUE	BOW	1008	no	all	10-10	FOC	all	239	5	hachelijk.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	1.6100474168199217	-0.0925670316083679	NA	NA	TRUE	BOW	1008	no	all	10-10	FOC	nav	239	5	hachelijk.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	1.0009927834025198	-0.48381744979012714	NA	NA	TRUE	BOW	492	selection	all	10-10	5000	all	239	6	hachelijk.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	0.862749402529556	-0.45552029517440695	NA	NA	TRUE	BOW	492	selection	all	10-10	5000	nav	239	6	hachelijk.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.6779955489762481	-0.18914037269779327	NA	NA	TRUE	BOW	492	selection	all	10-10	FOC	all	239	6	hachelijk.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.6840905682792494	-0.20559471159454745	NA	NA	TRUE	BOW	492	selection	all	10-10	FOC	nav	239	6	hachelijk.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hachelijk.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	-0.12904008652631663	-0.03085499205383116	NA	NA	TRUE	BOW	492	weight	all	10-10	5000	all	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.20525390389179476	-0.05260705875216666	NA	NA	TRUE	BOW	492	weight	all	10-10	5000	nav	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.07958842722936457	0.00133140458290815	NA	NA	TRUE	BOW	492	weight	all	10-10	FOC	all	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12084281992670308	0.00291439628380344	NA	NA	TRUE	BOW	492	weight	all	10-10	FOC	nav	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.0022977614097626	0.7943392738320204	NA	NA	TRUE	BOW	757	no	lex	10-10	5000	all	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	0.8545361869898527	0.7755888694204581	NA	NA	TRUE	BOW	757	no	lex	10-10	5000	nav	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	0.7869292865855801	0.6884292455461876	NA	NA	TRUE	BOW	757	no	lex	10-10	FOC	all	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.7636130136982943	0.7210926136309731	NA	NA	TRUE	BOW	757	no	lex	10-10	FOC	nav	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.32299100839990846	0.3353046812376023	NA	NA	TRUE	BOW	363	selection	lex	10-10	5000	all	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.2813829956661948	0.3476194483731508	NA	NA	TRUE	BOW	363	selection	lex	10-10	5000	nav	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.2663967297551755	0.24528225128847625	NA	NA	TRUE	BOW	363	selection	lex	10-10	FOC	all	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.25379169370558324	0.2700072629066267	NA	NA	TRUE	BOW	363	selection	lex	10-10	FOC	nav	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3428391379045124	0.4116714855637271	NA	NA	TRUE	BOW	363	weight	lex	10-10	5000	all	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3530734663724427	0.41079520840247113	NA	NA	TRUE	BOW	363	weight	lex	10-10	5000	nav	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.26175367973159136	0.3495266051423912	NA	NA	TRUE	BOW	363	weight	lex	10-10	FOC	all	239	3	hachelijk.bound3-3lex.PPMIweight.LENGTHFOC.SOCPOSnav
hachelijk.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2792541858167894	0.3333192851343513	NA	NA	TRUE	BOW	363	weight	lex	10-10	FOC	nav	239	3	hachelijk.bound3-3lex.PPMIweight.LENGTHFOC.SOCPOSnav
hachelijk.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	0.33693906705988713	-0.7606459832838087	NA	NA	TRUE	BOW	363	no	all	3-3	5000	all	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	0.27479303608925576	-0.7213535151615548	NA	NA	TRUE	BOW	363	no	all	3-3	5000	nav	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	0.1877402453280368	-0.4291284886030598	NA	NA	TRUE	BOW	363	no	all	3-3	FOC	all	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	0.225220562293215	-0.4509378062957627	NA	NA	TRUE	BOW	363	no	all	3-3	FOC	nav	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	0.15425258888199225	-0.6069007464479862	NA	NA	TRUE	BOW	284	selection	all	3-3	5000	all	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	0.10611483405736125	-0.593273219956686	NA	NA	TRUE	BOW	284	selection	all	3-3	5000	nav	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	0.05213513096746087	-0.34464074063704025	NA	NA	TRUE	BOW	284	selection	all	3-3	FOC	all	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.07605751948265502	-0.3622615414595113	NA	NA	TRUE	BOW	284	selection	all	3-3	FOC	nav	239	8	hachelijk.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.49251244903551306	-0.19571662257271577	NA	NA	TRUE	BOW	284	weight	all	3-3	5000	all	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.5370689201844033	-0.23357596442445047	NA	NA	TRUE	BOW	284	weight	all	3-3	5000	nav	239	4	hachelijk.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hachelijk.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.3654331051962868	-0.15489121723779026	NA	NA	TRUE	BOW	284	weight	all	3-3	FOC	all	239	3	hachelijk.bound3-3lex.PPMIweight.LENGTHFOC.SOCPOSnav
hachelijk.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.37181190984007456	-0.14456911703885392	NA	NA	TRUE	BOW	284	weight	all	3-3	FOC	nav	239	3	hachelijk.bound3-3lex.PPMIweight.LENGTHFOC.SOCPOSnav
hachelijk.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	-0.11331724658356553	0.32941939756306665	NA	NA	TRUE	BOW	258	no	lex	3-3	5000	all	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.1693910019392117	0.35879345686446107	NA	NA	TRUE	BOW	258	no	lex	3-3	5000	nav	239	7	hachelijk.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSall
hachelijk.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.10369410464300888	0.23990201740193828	NA	NA	TRUE	BOW	258	no	lex	3-3	FOC	all	239	3	hachelijk.bound3-3lex.PPMIweight.LENGTHFOC.SOCPOSnav
hachelijk.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.1134124046359604	0.2576071849416631	NA	NA	TRUE	BOW	258	no	lex	3-3	FOC	nav	239	3	hachelijk.bound3-3lex.PPMIweight.LENGTHFOC.SOCPOSnav
